year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,1,824,830,-6,1027,1025,2,AA,1855,N573AA,LGA,STL,169,888,8,30,2013-01-01T13:00:00Z
2013,1,1,858,900,-2,1102,1110,-8,MQ,4478,N737MQ,LGA,DTW,103,502,9,0,2013-01-01T14:00:00Z
2013,1,1,859,900,-1,1140,1204,-24,DL,1885,N360NB,LGA,MCO,140,950,9,0,2013-01-01T14:00:00Z
2013,1,1,859,900,-1,1223,1225,-2,VX,407,N846VA,JFK,LAX,359,2475,9,0,2013-01-01T14:00:00Z
2013,1,1,902,903,-1,1048,1045,3,UA,580,N820UA,EWR,ORD,145,719,9,3,2013-01-01T14:00:00Z
2013,1,1,904,906,-2,1207,1226,-19,UA,1401,N77525,EWR,MIA,158,1085,9,6,2013-01-01T14:00:00Z
2013,1,1,908,908,0,1228,1219,9,UA,1220,N12216,EWR,IAH,233,1400,9,8,2013-01-01T14:00:00Z
2013,1,1,912,906,6,1219,1226,-7,UA,1601,N38403,EWR,MIA,159,1085,9,6,2013-01-01T14:00:00Z
2013,1,1,917,920,-3,1052,1108,-16,B6,1103,N216JB,JFK,RDU,80,427,9,20,2013-01-01T14:00:00Z
2013,1,1,921,900,21,1237,1227,10,DL,120,N713TW,JFK,LAX,333,2475,9,0,2013-01-01T14:00:00Z
2013,1,1,947,953,-6,1053,1110,-17,B6,600,N306JB,JFK,PWM,47,273,9,53,2013-01-01T14:00:00Z
2013,1,1,953,959,-6,1141,1129,12,MQ,4670,N6EAMQ,LGA,BNA,144,764,9,59,2013-01-01T14:00:00Z
2013,1,1,955,1000,-5,1336,1325,11,US,75,N642AW,EWR,PHX,324,2133,10,0,2013-01-01T15:00:00Z
2013,1,1,959,1002,-3,1313,1319,-6,DL,2379,N965DL,LGA,FLL,151,1076,10,2,2013-01-01T15:00:00Z
2013,1,1,1011,1015,-4,1246,1307,-21,DL,1529,N399DA,JFK,LAS,320,2248,10,15,2013-01-01T15:00:00Z
2013,1,1,1024,1030,-6,1204,1215,-11,MQ,4471,N719MQ,LGA,RDU,78,431,10,30,2013-01-01T15:00:00Z
2013,1,1,1025,1020,5,1356,1330,26,AA,731,N3FXAA,LGA,DFW,247,1389,10,20,2013-01-01T15:00:00Z
2013,1,1,1031,1030,1,1323,1334,-11,UA,1294,N77258,EWR,FLL,157,1065,10,30,2013-01-01T15:00:00Z
2013,1,1,1048,1050,-2,1302,1250,12,MQ,4589,N537MQ,LGA,DTW,112,502,10,50,2013-01-01T15:00:00Z
2013,1,1,1054,1059,-5,1326,1339,-13,DL,1647,N920DE,LGA,ATL,129,762,10,59,2013-01-01T15:00:00Z
2013,1,1,1123,1110,13,1410,1336,34,UA,405,N587UA,LGA,DEN,256,1620,11,10,2013-01-01T16:00:00Z
2013,1,1,1128,1129,-1,1422,1437,-15,UA,987,N496UA,EWR,TPA,156,997,11,29,2013-01-01T16:00:00Z
2013,1,1,1222,1159,23,1512,1429,43,EV,4679,N14916,EWR,JAX,131,820,11,59,2013-01-01T16:00:00Z
2013,1,1,1240,1229,11,1451,1428,23,EV,4118,N14543,EWR,DTW,114,488,12,29,2013-01-01T17:00:00Z
2013,1,1,1248,1250,-2,1607,1607,0,UA,1280,N26210,LGA,IAH,238,1416,12,50,2013-01-01T17:00:00Z
2013,1,1,1251,1252,-1,1611,1555,16,B6,85,N657JB,JFK,FLL,173,1069,12,52,2013-01-01T17:00:00Z
2013,1,1,1255,1300,-5,1541,1537,4,DL,781,N644DL,LGA,ATL,132,762,13,0,2013-01-01T18:00:00Z
2013,1,1,1333,1335,-2,1608,1608,0,B6,615,N306JB,JFK,JAX,134,828,13,35,2013-01-01T18:00:00Z
2013,1,1,1339,1345,-6,1642,1705,-23,AA,1073,N3EMAA,LGA,MIA,161,1096,13,45,2013-01-01T18:00:00Z
2013,1,1,1354,1356,-2,1556,1600,-4,EV,4370,N23139,EWR,CHS,102,628,13,56,2013-01-01T18:00:00Z
2013,1,1,1355,1350,5,1537,1515,22,WN,2162,N7704B,LGA,MDW,141,725,13,50,2013-01-01T18:00:00Z
2013,1,1,1400,1250,70,1645,1502,103,EV,4869,N748EV,LGA,MEM,178,963,12,50,2013-01-01T17:00:00Z
2013,1,1,1424,1349,35,1701,1556,65,EV,4687,N15574,EWR,CVG,129,569,13,49,2013-01-01T18:00:00Z
2013,1,1,1443,1444,-1,1600,1602,-2,EV,4292,N13908,EWR,IAD,51,212,14,44,2013-01-01T19:00:00Z
2013,1,1,1451,1500,-9,1634,1636,-2,9E,4105,N8444F,JFK,IAD,57,228,15,0,2013-01-01T20:00:00Z
2013,1,1,1454,1458,-4,1554,1615,-21,EV,4390,N11544,EWR,PWM,47,284,14,58,2013-01-01T19:00:00Z
2013,1,1,1456,1500,-4,1649,1632,17,UA,685,N802UA,LGA,ORD,140,733,15,0,2013-01-01T20:00:00Z
2013,1,1,1522,1530,-8,1858,1855,3,UA,530,N512UA,JFK,LAX,356,2475,15,30,2013-01-01T20:00:00Z
2013,1,1,1536,1520,16,1709,1650,19,WN,2081,N226WN,LGA,MKE,133,738,15,20,2013-01-01T20:00:00Z
2013,1,1,1539,1545,-6,1853,1910,-17,AA,133,N319AA,JFK,LAX,351,2475,15,45,2013-01-01T20:00:00Z
2013,1,1,1549,1548,1,1851,1859,-8,UA,80,N54241,EWR,MIA,156,1085,15,48,2013-01-01T20:00:00Z
2013,1,1,1550,1550,0,1844,1831,13,9E,3372,N934XJ,JFK,IND,139,665,15,50,2013-01-01T20:00:00Z
2013,1,1,1552,1600,-8,1826,1820,6,FL,620,N997AT,LGA,ATL,132,762,16,0,2013-01-01T21:00:00Z
2013,1,1,1557,1600,-3,1910,1939,-29,DL,1508,N955DL,JFK,RSW,171,1074,16,0,2013-01-01T21:00:00Z
2013,1,1,1558,1534,24,1808,1703,65,EV,4502,N16546,EWR,BNA,168,748,15,34,2013-01-01T20:00:00Z
2013,1,1,1602,1605,-3,1834,1838,-4,DL,1861,N301NB,LGA,MCI,189,1107,16,5,2013-01-01T21:00:00Z
2013,1,1,1610,1555,15,1852,1834,18,DL,1939,N362NW,LGA,DEN,235,1620,15,55,2013-01-01T20:00:00Z
2013,1,1,1620,1620,0,1945,1922,23,UA,1178,N18119,EWR,IAH,242,1400,16,20,2013-01-01T21:00:00Z
2013,1,1,1631,1635,-4,1956,2000,-4,US,656,N649AW,EWR,PHX,309,2133,16,35,2013-01-01T21:00:00Z
2013,1,1,1636,1639,-3,1747,1755,-8,B6,1176,N190JB,EWR,BOS,42,200,16,39,2013-01-01T21:00:00Z
2013,1,1,1705,1705,0,2054,2010,44,AA,1905,N4WRAA,EWR,DFW,251,1372,17,5,2013-01-01T22:00:00Z
2013,1,1,1705,1710,-5,1924,1915,9,US,1447,N188US,LGA,CLT,110,544,17,10,2013-01-01T22:00:00Z
2013,1,1,1707,1705,2,1928,1940,-12,DL,2121,N3730B,EWR,ATL,121,746,17,5,2013-01-01T22:00:00Z
2013,1,1,1713,1700,13,2006,2014,-8,B6,15,N346JB,JFK,FLL,156,1069,17,0,2013-01-01T22:00:00Z
2013,1,1,1714,1720,-6,1915,1915,0,AA,1351,N3CVAA,JFK,ORD,146,740,17,20,2013-01-01T22:00:00Z
2013,1,1,1725,1730,-5,1929,1926,3,US,449,N680AW,EWR,CLT,104,529,17,30,2013-01-01T22:00:00Z
2013,1,1,1730,1730,0,2013,1959,14,FL,623,N967AT,LGA,ATL,128,762,17,30,2013-01-01T22:00:00Z
2013,1,1,1736,1640,56,2047,2001,46,B6,139,N329JB,JFK,RSW,176,1074,16,40,2013-01-01T21:00:00Z
2013,1,1,1739,1745,-6,1956,1953,3,DL,2331,N965DL,LGA,DTW,93,502,17,45,2013-01-01T22:00:00Z
2013,1,1,1751,1745,6,2044,2040,4,B6,9,N527JB,JFK,MCO,141,944,17,45,2013-01-01T22:00:00Z
2013,1,1,1758,1749,9,2020,1943,37,UA,1676,N37274,EWR,ORD,135,719,17,49,2013-01-01T22:00:00Z
2013,1,1,1800,1800,0,1945,1951,-6,B6,1111,N294JB,JFK,RDU,78,427,18,0,2013-01-01T23:00:00Z
2013,1,1,1849,1900,-11,2131,2129,2,FL,645,N920AT,LGA,ATL,134,762,19,0,2013-01-02T00:00:00Z
2013,1,1,1850,1850,0,2142,2141,1,9E,3364,N908XJ,JFK,MSY,207,1182,18,50,2013-01-01T23:00:00Z
2013,1,1,1859,1900,-1,2151,2238,-47,DL,1967,N329NW,JFK,MIA,150,1089,19,0,2013-01-02T00:00:00Z
2013,1,1,1916,1920,-4,2053,2100,-7,AA,359,N3CUAA,LGA,ORD,136,733,19,20,2013-01-02T00:00:00Z
2013,1,1,1919,1900,19,2125,2107,18,EV,3267,N14558,EWR,CLT,105,529,19,0,2013-01-02T00:00:00Z
2013,1,1,1925,1900,25,2259,2238,21,DL,87,N624AG,JFK,LAX,332,2475,19,0,2013-01-02T00:00:00Z
2013,1,1,1928,1930,-2,2117,2135,-18,9E,4261,N8611A,JFK,RDU,75,427,19,30,2013-01-02T00:00:00Z
2013,1,1,1940,1905,35,2033,2021,12,UA,698,N580UA,EWR,BOS,36,200,19,5,2013-01-02T00:00:00Z
2013,1,1,1952,1930,22,2358,2207,NA,EV,4333,N11194,EWR,TUL,NA,1215,19,30,2013-01-02T00:00:00Z
2013,1,1,2017,1935,42,2223,2136,47,9E,3899,N8444F,JFK,CLE,91,425,19,35,2013-01-02T00:00:00Z
2013,1,1,2052,2045,7,2357,2359,-2,B6,147,N535JB,JFK,RSW,163,1074,20,45,2013-01-02T01:00:00Z
2013,1,1,2056,2100,-4,2337,2343,-6,B6,399,N510JB,LGA,MCO,140,950,21,0,2013-01-02T02:00:00Z
2013,1,1,2058,2100,-2,2342,2317,25,EV,4088,N14953,EWR,SDF,136,642,21,0,2013-01-02T02:00:00Z
2013,1,1,2103,2110,-7,2345,17,-32,DL,1668,N3738B,JFK,LAS,309,2248,21,10,2013-01-02T02:00:00Z
2013,1,1,2115,1700,255,2330,1920,250,9E,3347,N924XJ,JFK,CVG,115,589,17,0,2013-01-01T22:00:00Z
2013,1,1,2121,2040,41,6,2323,43,B6,227,N307JB,EWR,MCO,143,937,20,40,2013-01-02T01:00:00Z
2013,1,1,2302,2200,62,2342,2253,49,EV,4276,N13903,EWR,BDL,24,116,22,0,2013-01-02T03:00:00Z
2013,1,1,2312,2000,192,21,2110,191,EV,4312,N13958,EWR,DCA,44,199,20,0,2013-01-02T01:00:00Z
2013,1,1,2343,1724,379,314,1938,456,EV,4321,N21197,EWR,MCI,222,1092,17,24,2013-01-01T22:00:00Z
2013,1,1,NA,1500,NA,NA,1825,NA,AA,1925,N3EVAA,LGA,MIA,NA,1096,15,0,2013-01-01T20:00:00Z
2013,1,2,600,600,0,747,735,12,UA,1280,N62631,LGA,ORD,125,733,6,0,2013-01-02T11:00:00Z
2013,1,2,611,600,11,756,725,31,WN,1563,N235WN,EWR,MDW,139,711,6,0,2013-01-02T11:00:00Z
2013,1,2,625,630,-5,833,830,3,MQ,4576,N504MQ,LGA,CLT,106,544,6,30,2013-01-02T11:00:00Z
2013,1,2,625,629,-4,935,934,1,UA,473,N461UA,LGA,IAH,230,1416,6,29,2013-01-02T11:00:00Z
2013,1,2,629,615,14,746,735,11,EV,4144,N15574,EWR,IAD,51,212,6,15,2013-01-02T11:00:00Z
2013,1,2,629,630,-1,1010,1014,-4,US,245,N837AW,EWR,PHX,308,2133,6,30,2013-01-02T11:00:00Z
2013,1,2,630,635,-5,948,942,6,DL,1879,N969DL,LGA,FLL,166,1076,6,35,2013-01-02T11:00:00Z
2013,1,2,632,635,-3,812,812,0,EV,4150,N16987,EWR,RDU,82,416,6,35,2013-01-02T11:00:00Z
2013,1,2,656,700,-4,1013,1007,6,B6,981,N656JB,JFK,FLL,162,1069,7,0,2013-01-02T12:00:00Z
2013,1,2,656,705,-9,1014,940,34,MQ,4534,N719MQ,LGA,XNA,233,1147,7,5,2013-01-02T12:00:00Z
2013,1,2,707,715,-8,1022,1045,-23,AA,443,N3HYAA,JFK,MIA,160,1089,7,15,2013-01-02T12:00:00Z
2013,1,2,727,645,42,1024,1028,-4,UA,277,N820UA,EWR,SNA,338,2434,6,45,2013-01-02T11:00:00Z
2013,1,2,733,735,-2,902,858,4,B6,20,N337JB,JFK,ROC,57,264,7,35,2013-01-02T12:00:00Z
2013,1,2,740,740,0,1025,1015,10,WN,1581,N468WN,LGA,DEN,263,1620,7,40,2013-01-02T12:00:00Z
2013,1,2,752,800,-8,956,959,-3,EV,4166,N11536,EWR,GSP,109,594,8,0,2013-01-02T13:00:00Z
2013,1,2,759,805,-6,901,919,-18,B6,1172,N309JB,EWR,BOS,38,200,8,5,2013-01-02T13:00:00Z
2013,1,2,807,810,-3,1133,1129,4,DL,1271,N322US,JFK,FLL,170,1069,8,10,2013-01-02T13:00:00Z
2013,1,2,817,820,-3,1015,1007,8,9E,3521,N931XJ,JFK,ORD,143,740,8,20,2013-01-02T13:00:00Z
2013,1,2,825,830,-5,1141,1157,-16,DL,1335,N376NW,LGA,RSW,169,1080,8,30,2013-01-02T13:00:00Z
2013,1,2,827,835,-8,1120,1102,18,F9,835,N211FR,LGA,DEN,239,1620,8,35,2013-01-02T13:00:00Z
2013,1,2,827,820,7,1315,1329,-14,DL,301,N670DN,JFK,SJU,188,1598,8,20,2013-01-02T13:00:00Z
2013,1,2,854,851,3,1146,1222,-36,UA,1670,N37434,EWR,SEA,312,2402,8,51,2013-01-02T13:00:00Z
2013,1,2,859,845,14,1035,1008,27,EV,4409,N36915,EWR,RIC,59,277,8,45,2013-01-02T13:00:00Z
2013,1,2,859,900,-1,1204,1220,-16,UA,667,N843UA,LGA,IAH,230,1416,9,0,2013-01-02T14:00:00Z
2013,1,2,958,1000,-2,1240,1312,-32,UA,1623,N27733,EWR,MCO,147,937,10,0,2013-01-02T15:00:00Z
2013,1,2,1009,1000,9,1220,1206,14,US,1177,N765US,LGA,CLT,103,544,10,0,2013-01-02T15:00:00Z
2013,1,2,1023,1020,3,1330,1330,0,AA,731,N3DFAA,LGA,DFW,225,1389,10,20,2013-01-02T15:00:00Z
2013,1,2,1057,1100,-3,1343,1431,-48,B6,641,N784JB,JFK,SFO,330,2586,11,0,2013-01-02T16:00:00Z
2013,1,2,1137,1140,-3,1442,1451,-9,DL,2175,N997DL,LGA,PBI,148,1035,11,40,2013-01-02T16:00:00Z
2013,1,2,1202,1135,27,1340,1330,10,MQ,4553,N734MQ,LGA,CLE,75,419,11,35,2013-01-02T16:00:00Z
2013,1,2,1240,1240,0,1556,1540,16,AA,1853,N4XRAA,EWR,DFW,233,1372,12,40,2013-01-02T17:00:00Z
2013,1,2,1250,1245,5,1349,1350,-1,AA,1850,N3AUAA,JFK,BOS,36,187,12,45,2013-01-02T17:00:00Z
2013,1,2,1257,1303,-6,1356,1411,-15,EV,4129,N13969,EWR,DCA,46,199,13,3,2013-01-02T18:00:00Z
2013,1,2,1300,1300,0,1601,1554,7,B6,991,N529JB,JFK,PBI,157,1028,13,0,2013-01-02T18:00:00Z
2013,1,2,1312,1315,-3,1456,1452,4,EV,4552,N15986,EWR,GSO,88,445,13,15,2013-01-02T18:00:00Z
2013,1,2,1352,1355,-3,1635,1709,-34,B6,83,N712JB,JFK,SEA,323,2422,13,55,2013-01-02T18:00:00Z
2013,1,2,1410,1415,-5,1723,1737,-14,DL,981,N969DL,LGA,MIA,160,1096,14,15,2013-01-02T19:00:00Z
2013,1,2,1422,1357,25,1604,1525,39,EV,3835,N16911,EWR,MSN,145,799,13,57,2013-01-02T18:00:00Z
2013,1,2,1448,1455,-7,1724,1639,45,9E,3295,N916XJ,JFK,BUF,59,301,14,55,2013-01-02T19:00:00Z
2013,1,2,1452,1459,-7,1821,1806,15,B6,377,N504JB,LGA,FLL,168,1076,14,59,2013-01-02T19:00:00Z
2013,1,2,1458,1445,13,1743,1710,33,MQ,4669,N518MQ,LGA,ATL,126,762,14,45,2013-01-02T19:00:00Z
2013,1,2,1458,1500,-2,1651,1656,-5,US,720,N180US,EWR,CLT,91,529,15,0,2013-01-02T20:00:00Z
2013,1,2,1504,1443,21,1607,1553,14,UA,984,N481UA,EWR,BOS,44,200,14,43,2013-01-02T19:00:00Z
2013,1,2,1515,1459,16,1650,1637,13,UA,1629,N24715,EWR,ORD,129,719,14,59,2013-01-02T19:00:00Z
2013,1,2,1516,1520,-4,1653,1650,3,WN,2081,N707SA,LGA,MKE,123,738,15,20,2013-01-02T20:00:00Z
2013,1,2,1521,1515,6,1814,1810,4,UA,1695,N76054,EWR,IAH,205,1400,15,15,2013-01-02T20:00:00Z
2013,1,2,1525,1530,-5,1832,1855,-23,UA,530,N532UA,JFK,LAX,341,2475,15,30,2013-01-02T20:00:00Z
2013,1,2,1542,1545,-3,1830,1815,15,DL,1942,N322NB,EWR,ATL,129,746,15,45,2013-01-02T20:00:00Z
2013,1,2,1552,1600,-8,1727,1725,2,EV,4922,N371CA,LGA,ROC,47,254,16,0,2013-01-02T21:00:00Z
2013,1,2,1600,1600,0,1809,1757,12,9E,3459,N905XJ,JFK,BNA,139,765,16,0,2013-01-02T21:00:00Z
2013,1,2,1603,1605,-2,1817,1750,27,MQ,4415,N737MQ,LGA,RDU,76,431,16,5,2013-01-02T21:00:00Z
2013,1,2,1609,1453,76,1710,1603,67,EV,4372,N11547,EWR,DCA,41,199,14,53,2013-01-02T19:00:00Z
2013,1,2,1612,1615,-3,1922,1913,9,B6,985,N564JB,LGA,TPA,157,1010,16,15,2013-01-02T21:00:00Z
2013,1,2,1618,1516,62,1913,1825,48,UA,315,N541UA,EWR,SFO,333,2565,15,16,2013-01-02T20:00:00Z
2013,1,2,1628,1630,-2,1950,2020,-30,VX,27,N836VA,JFK,SFO,346,2586,16,30,2013-01-02T21:00:00Z
2013,1,2,1629,1630,-1,1905,1923,-18,DL,920,N322US,JFK,DEN,242,1626,16,30,2013-01-02T21:00:00Z
2013,1,2,1642,1504,98,1757,1621,96,EV,4390,N15555,EWR,PWM,58,284,15,4,2013-01-02T20:00:00Z
2013,1,2,1655,1655,0,1955,2030,-35,VX,413,N841VA,JFK,LAX,330,2475,16,55,2013-01-02T21:00:00Z
2013,1,2,1707,1705,2,2015,2010,5,AA,1905,N557AA,EWR,DFW,233,1372,17,5,2013-01-02T22:00:00Z
2013,1,2,1719,1725,-6,1857,1855,2,MQ,4255,N605MQ,JFK,BNA,134,765,17,25,2013-01-02T22:00:00Z
2013,1,2,1729,1730,-1,2012,2015,-3,DL,1139,N936DL,LGA,ATL,128,762,17,30,2013-01-02T22:00:00Z
2013,1,2,1732,1625,67,2004,1855,69,MQ,4661,N531MQ,LGA,ATL,127,762,16,25,2013-01-02T21:00:00Z
2013,1,2,1740,1745,-5,2035,2020,15,MQ,4413,N723MQ,LGA,XNA,216,1147,17,45,2013-01-02T22:00:00Z
2013,1,2,1748,1716,32,1938,1853,45,UA,1177,N87513,EWR,ORD,134,719,17,16,2013-01-02T22:00:00Z
2013,1,2,1750,1745,5,1915,1910,5,WN,2827,N770SA,EWR,MDW,124,711,17,45,2013-01-02T22:00:00Z
2013,1,2,1800,1800,0,2055,2043,12,DL,1047,N900PC,LGA,ATL,127,762,18,0,2013-01-02T23:00:00Z
2013,1,2,1804,1639,85,2050,1911,99,EV,4705,N14558,EWR,ATL,137,746,16,39,2013-01-02T21:00:00Z
2013,1,2,1810,1703,67,1948,1823,85,EV,4272,N13988,EWR,RIC,53,277,17,3,2013-01-02T22:00:00Z
2013,1,2,1810,1815,-5,1923,1930,-7,WN,4844,N233LV,LGA,BWI,40,185,18,15,2013-01-02T23:00:00Z
2013,1,2,1844,1855,-11,2050,2100,-10,MQ,4649,N6EAMQ,LGA,MSP,163,1020,18,55,2013-01-02T23:00:00Z
2013,1,2,1848,1701,107,2112,1856,136,EV,4202,N14953,EWR,STL,176,872,17,1,2013-01-02T22:00:00Z
2013,1,2,1853,1859,-6,2128,2145,-17,DL,947,N658DL,LGA,ATL,125,762,18,59,2013-01-02T23:00:00Z
2013,1,2,1857,1859,-2,2148,2155,-7,B6,155,N709JB,JFK,MCO,154,944,18,59,2013-01-02T23:00:00Z
2013,1,2,1920,1910,10,2055,2055,0,MQ,4569,N856MQ,LGA,RDU,80,431,19,10,2013-01-03T00:00:00Z
2013,1,2,1922,1900,22,2224,2238,-14,DL,1967,N965DL,JFK,MIA,158,1089,19,0,2013-01-03T00:00:00Z
2013,1,2,1929,1930,-1,2232,2304,-32,DL,6,N637DL,JFK,SLC,256,1990,19,30,2013-01-03T00:00:00Z
2013,1,2,1933,1750,103,2227,2045,102,B6,527,N632JB,EWR,MCO,150,937,17,50,2013-01-02T22:00:00Z
2013,1,2,1941,1929,12,2240,2228,12,UA,1444,N76516,EWR,TPA,158,997,19,29,2013-01-03T00:00:00Z
2013,1,2,1946,1930,16,2143,2141,2,9E,3798,N8409N,JFK,CLT,93,541,19,30,2013-01-03T00:00:00Z
2013,1,2,2001,1929,32,2330,2206,84,EV,4333,N14204,EWR,TUL,250,1215,19,29,2013-01-03T00:00:00Z
2013,1,2,2003,1955,8,2309,2310,-1,AA,1709,N3CEAA,LGA,MIA,155,1096,19,55,2013-01-03T00:00:00Z
2013,1,2,2004,1955,9,2308,2306,2,UA,1680,N76528,EWR,MIA,164,1085,19,55,2013-01-03T00:00:00Z
2013,1,2,2019,2016,3,2147,2158,-11,UA,1244,N24702,EWR,CLE,74,404,20,16,2013-01-03T01:00:00Z
2013,1,2,2040,2030,10,2134,2139,-5,EV,4695,N13914,EWR,MHT,38,209,20,30,2013-01-03T01:00:00Z
2013,1,2,2045,1930,75,2302,2140,82,EV,4361,N14993,EWR,TYS,116,631,19,30,2013-01-03T00:00:00Z
2013,1,2,2128,2130,-2,43,18,25,B6,383,N562JB,LGA,FLL,158,1076,21,30,2013-01-03T02:00:00Z
2013,1,2,2145,2145,0,111,39,32,B6,515,N265JB,EWR,FLL,153,1065,21,45,2013-01-03T02:00:00Z
2013,1,2,2218,2225,-7,2331,2340,-9,DL,942,N378NW,LGA,PWM,46,269,22,25,2013-01-03T03:00:00Z
2013,1,2,2225,1930,175,231,2219,252,EV,4204,N21130,EWR,OKC,286,1325,19,30,2013-01-03T00:00:00Z
2013,1,3,235,2359,156,700,437,143,B6,727,N618JB,JFK,BQN,186,1576,23,59,2013-01-04T04:00:00Z
2013,1,3,458,500,-2,650,650,0,US,1030,N172US,EWR,CLT,94,529,5,0,2013-01-03T10:00:00Z
2013,1,3,532,530,2,851,831,20,UA,1136,N76522,LGA,IAH,241,1416,5,30,2013-01-03T10:00:00Z
2013,1,3,543,545,-2,1009,1022,-13,B6,725,N779JB,JFK,BQN,191,1576,5,45,2013-01-03T10:00:00Z
2013,1,3,557,600,-3,846,851,-5,B6,49,N595JB,JFK,PBI,149,1028,6,0,2013-01-03T11:00:00Z
2013,1,3,601,600,1,730,730,0,WN,959,N8329B,LGA,MDW,129,725,6,0,2013-01-03T11:00:00Z
2013,1,3,614,615,-1,751,750,1,MQ,4518,N730MQ,LGA,RDU,83,431,6,15,2013-01-03T11:00:00Z
2013,1,3,618,615,3,1044,1100,-16,B6,709,N652JB,JFK,SJU,190,1598,6,15,2013-01-03T11:00:00Z
2013,1,3,624,600,24,954,910,44,AA,707,N3ADAA,LGA,DFW,242,1389,6,0,2013-01-03T11:00:00Z
2013,1,3,653,700,-7,1018,1045,-27,DL,1865,N718TW,JFK,SFO,339,2586,7,0,2013-01-03T12:00:00Z
2013,1,3,714,720,-6,848,840,8,FL,850,N938AT,LGA,MKE,123,738,7,20,2013-01-03T12:00:00Z
2013,1,3,736,740,-4,1042,1105,-23,DL,1889,N679DA,JFK,SEA,332,2422,7,40,2013-01-03T12:00:00Z
2013,1,3,752,759,-7,1031,1039,-8,DL,2047,N699DL,LGA,ATL,127,762,7,59,2013-01-03T12:00:00Z
2013,1,3,757,755,2,1008,1030,-22,WN,733,N723SW,LGA,DEN,233,1620,7,55,2013-01-03T12:00:00Z
2013,1,3,801,759,2,1025,1025,0,UA,429,N552UA,LGA,DEN,219,1620,7,59,2013-01-03T12:00:00Z
2013,1,3,807,810,-3,1301,1315,-14,AA,655,N5FJAA,JFK,STT,211,1623,8,10,2013-01-03T13:00:00Z
2013,1,3,829,833,-4,1134,1105,29,EV,4388,N13914,EWR,JAX,151,820,8,33,2013-01-03T13:00:00Z
2013,1,3,840,845,-5,1154,1205,-11,B6,553,N665JB,EWR,RSW,168,1068,8,45,2013-01-03T13:00:00Z
2013,1,3,853,859,-6,1136,1145,-9,DL,1747,N646DL,LGA,ATL,131,762,8,59,2013-01-03T13:00:00Z
2013,1,3,854,630,144,1057,810,167,AA,303,N3DFAA,LGA,ORD,133,733,6,30,2013-01-03T11:00:00Z
2013,1,3,909,915,-6,1214,1211,3,B6,41,N821JB,JFK,MCO,153,944,9,15,2013-01-03T14:00:00Z
2013,1,3,948,959,-11,1107,1114,-7,EV,5711,N877AS,JFK,IAD,56,228,9,59,2013-01-03T14:00:00Z
2013,1,3,1010,1015,-5,1212,1214,-2,US,1441,N760US,JFK,CLT,96,541,10,15,2013-01-03T15:00:00Z
2013,1,3,1012,1015,-3,1337,1332,5,UA,651,N488UA,LGA,IAH,241,1416,10,15,2013-01-03T15:00:00Z
2013,1,3,1028,1016,12,1229,1230,-1,DL,2319,N922DL,LGA,MSP,148,1020,10,16,2013-01-03T15:00:00Z
2013,1,3,1036,1040,-4,1342,1326,16,B6,31,N612JB,JFK,MCO,157,944,10,40,2013-01-03T15:00:00Z
2013,1,3,1052,1043,9,1343,1332,11,B6,545,N510JB,EWR,PBI,157,1023,10,43,2013-01-03T15:00:00Z
