year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,1,1124,1125,-1,1445,1445,0,DL,1171,N376NW,LGA,RSW,169,1080,11,25,2013-01-01T16:00:00Z
2013,1,1,1127,1129,-2,1421,1425,-4,UA,1143,N14118,EWR,PBI,156,1023,11,29,2013-01-01T16:00:00Z
2013,1,1,1130,1125,5,1301,1305,-4,AA,327,N3DEAA,LGA,ORD,127,733,11,25,2013-01-01T16:00:00Z
2013,1,1,1133,1130,3,1448,1450,-2,VX,409,N839VA,JFK,LAX,347,2475,11,30,2013-01-01T16:00:00Z
2013,1,1,1135,1140,-5,1429,1445,-16,AA,1623,N3EYAA,EWR,MIA,156,1085,11,40,2013-01-01T16:00:00Z
2013,1,1,1158,1205,-7,1530,1520,10,AA,743,N426AA,LGA,DFW,248,1389,12,5,2013-01-01T17:00:00Z
2013,1,1,1158,1200,-2,1338,1331,7,UA,701,N588UA,LGA,ORD,142,733,12,0,2013-01-01T17:00:00Z
2013,1,1,1200,1200,0,1408,1356,12,US,1443,N755US,JFK,CLT,102,541,12,0,2013-01-01T17:00:00Z
2013,1,1,1231,1229,2,1523,1529,-6,UA,428,N402UA,EWR,FLL,156,1065,12,29,2013-01-01T17:00:00Z
2013,1,1,1258,1300,-2,1459,1440,19,AA,329,N511AA,LGA,ORD,147,733,13,0,2013-01-01T18:00:00Z
2013,1,1,1301,1240,21,1633,1540,53,AA,1853,N544AA,EWR,DFW,252,1372,12,40,2013-01-01T17:00:00Z
2013,1,1,1325,1330,-5,1606,1605,1,DL,2043,N318US,JFK,ATL,131,760,13,30,2013-01-01T18:00:00Z
2013,1,1,1448,1445,3,1651,1647,4,US,1445,N560UW,LGA,CLT,96,544,14,45,2013-01-01T19:00:00Z
2013,1,1,1506,1512,-6,1723,1741,-18,UA,407,N513UA,LGA,DEN,237,1620,15,12,2013-01-01T20:00:00Z
2013,1,1,1507,1510,-3,1748,1745,3,MQ,4309,N803MQ,JFK,IND,130,665,15,10,2013-01-01T20:00:00Z
2013,1,1,1527,1515,12,1854,1810,44,UA,1695,N69059,EWR,IAH,210,1400,15,15,2013-01-01T20:00:00Z
2013,1,1,1542,1545,-3,1852,1913,-21,DL,1283,N3750D,JFK,SAN,342,2446,15,45,2013-01-01T20:00:00Z
2013,1,1,1547,1545,2,1823,1815,8,DL,1942,N994DL,EWR,ATL,129,746,15,45,2013-01-01T20:00:00Z
2013,1,1,1554,1600,-6,1830,1820,10,MQ,3985,N606MQ,JFK,CVG,118,589,16,0,2013-01-01T21:00:00Z
2013,1,1,1608,1600,8,1953,1925,28,AA,1467,N3DYAA,LGA,MIA,171,1096,16,0,2013-01-01T21:00:00Z
2013,1,1,1608,1609,-1,1847,1910,-23,B6,157,N712JB,JFK,MCO,137,944,16,9,2013-01-01T21:00:00Z
2013,1,1,1610,1615,-5,1827,1830,-3,DL,1619,N360NB,LGA,MSP,168,1020,16,15,2013-01-01T21:00:00Z
2013,1,1,1628,1630,-2,1907,1923,-16,DL,920,N331NW,JFK,DEN,248,1626,16,30,2013-01-01T21:00:00Z
2013,1,1,1631,1617,14,1740,1727,13,EV,4299,N14972,EWR,DCA,48,199,16,17,2013-01-01T21:00:00Z
2013,1,1,1637,1545,52,1858,1819,39,9E,3321,N604LR,JFK,MSP,173,1029,15,45,2013-01-01T20:00:00Z
2013,1,1,1641,1650,-9,1746,1820,-34,AA,1790,N3BYAA,JFK,BOS,41,187,16,50,2013-01-01T21:00:00Z
2013,1,1,1651,1650,1,2000,2004,-4,B6,185,N665JB,JFK,SAN,349,2446,16,50,2013-01-01T21:00:00Z
2013,1,1,1653,1700,-7,2005,2018,-13,DL,1807,N980DL,LGA,FLL,158,1076,17,0,2013-01-01T22:00:00Z
2013,1,1,1656,1700,-4,1941,1955,-14,AA,257,N3CAAA,JFK,LAS,322,2248,17,0,2013-01-01T22:00:00Z
2013,1,1,1701,1700,1,1856,1840,16,UA,689,N418UA,LGA,ORD,144,733,17,0,2013-01-01T22:00:00Z
2013,1,1,1711,1635,36,1918,1845,33,B6,1085,N228JB,JFK,CLT,112,541,16,35,2013-01-01T21:00:00Z
2013,1,1,1730,1729,1,2039,2058,-19,UA,1715,N77296,EWR,SEA,344,2402,17,29,2013-01-01T22:00:00Z
2013,1,1,1739,1740,-1,2051,2112,-21,DL,1339,N3761R,JFK,PDX,341,2454,17,40,2013-01-01T22:00:00Z
2013,1,1,1756,1725,31,2036,2019,17,UA,376,N523UA,EWR,MCO,140,937,17,25,2013-01-01T22:00:00Z
2013,1,1,1803,1726,37,2011,1934,37,EV,4382,N13958,EWR,DTW,104,488,17,26,2013-01-01T22:00:00Z
2013,1,1,1814,1700,74,2051,1855,116,EV,4202,N19966,EWR,STL,177,872,17,0,2013-01-01T22:00:00Z
2013,1,1,1817,1820,-3,2008,2005,3,AA,353,N3AXAA,LGA,ORD,138,733,18,20,2013-01-01T23:00:00Z
2013,1,1,1832,1835,-3,2059,2103,-4,9E,3830,N8894A,JFK,CHS,106,636,18,35,2013-01-01T23:00:00Z
2013,1,1,1843,1845,-2,1955,2024,-29,DL,904,N344NB,JFK,BOS,34,187,18,45,2013-01-01T23:00:00Z
2013,1,1,1921,1920,1,2315,2319,-4,DL,541,N375DA,JFK,PHX,314,2153,19,20,2013-01-02T00:00:00Z
2013,1,1,1941,1940,1,2231,2241,-10,B6,381,N632JB,LGA,FLL,152,1076,19,40,2013-01-02T00:00:00Z
2013,1,1,1946,1930,16,2148,2134,14,EV,4532,N34110,EWR,CHS,106,628,19,30,2013-01-02T00:00:00Z
2013,1,1,2002,1955,7,2306,2310,-4,AA,1709,N3GSAA,LGA,MIA,159,1096,19,55,2013-01-02T00:00:00Z
2013,1,1,2009,1808,121,2145,1942,123,EV,4440,N14143,EWR,PIT,65,319,18,8,2013-01-01T23:00:00Z
2013,1,1,2023,1945,38,2240,2206,34,9E,3352,N602LR,JFK,CVG,118,589,19,45,2013-01-02T00:00:00Z
2013,1,1,2056,2004,52,2156,2112,44,EV,4170,N12540,EWR,ALB,31,143,20,4,2013-01-02T01:00:00Z
2013,1,1,2058,2100,-2,2235,2230,5,WN,946,N509SW,LGA,MDW,134,725,21,0,2013-01-02T02:00:00Z
2013,1,1,2110,2020,50,2340,2245,55,MQ,4662,N532MQ,LGA,ATL,127,762,20,20,2013-01-02T01:00:00Z
2013,1,1,2129,2120,9,2342,2351,-9,B6,97,N625JB,JFK,DEN,223,1626,21,20,2013-01-02T02:00:00Z
2013,1,1,NA,1630,NA,NA,1815,NA,EV,4308,N18120,EWR,RDU,NA,416,16,30,2013-01-01T21:00:00Z
2013,1,1,NA,600,NA,NA,901,NA,B6,125,N618JB,JFK,FLL,NA,1069,6,0,2013-01-01T11:00:00Z
2013,1,2,555,600,-5,931,910,21,AA,707,N3BEAA,LGA,DFW,255,1389,6,0,2013-01-02T11:00:00Z
2013,1,2,641,635,6,1013,940,33,AA,711,N3CFAA,LGA,DFW,249,1389,6,35,2013-01-02T11:00:00Z
2013,1,2,647,645,2,903,848,15,US,926,N565UW,EWR,CLT,102,529,6,45,2013-01-02T11:00:00Z
2013,1,2,655,655,0,929,942,-13,B6,203,N651JB,JFK,LAS,297,2248,6,55,2013-01-02T11:00:00Z
2013,1,2,655,700,-5,1015,1020,-5,DL,2003,N926DL,LGA,MIA,161,1096,7,0,2013-01-02T12:00:00Z
2013,1,2,705,630,35,1209,1140,29,AA,413,N3GEAA,JFK,SJU,197,1598,6,30,2013-01-02T11:00:00Z
2013,1,2,709,700,9,1006,1014,-8,B6,671,N583JB,JFK,LAX,327,2475,7,0,2013-01-02T12:00:00Z
2013,1,2,729,729,0,1047,1039,8,B6,1601,N645JB,LGA,RSW,168,1080,7,29,2013-01-02T12:00:00Z
2013,1,2,733,737,-4,1043,1113,-30,B6,643,N804JB,JFK,SFO,335,2586,7,37,2013-01-02T12:00:00Z
2013,1,2,755,800,-5,1048,1106,-18,B6,3,N509JB,JFK,FLL,155,1069,8,0,2013-01-02T13:00:00Z
2013,1,2,801,730,31,1136,1040,56,AA,2083,N487AA,EWR,DFW,241,1372,7,30,2013-01-02T12:00:00Z
2013,1,2,811,820,-9,944,955,-11,MQ,4655,N509MQ,LGA,BNA,131,764,8,20,2013-01-02T13:00:00Z
2013,1,2,818,820,-2,1130,1129,1,B6,181,N586JB,JFK,SAN,330,2446,8,20,2013-01-02T13:00:00Z
2013,1,2,828,830,-2,947,950,-3,EV,3845,N14998,EWR,ORF,61,284,8,30,2013-01-02T13:00:00Z
2013,1,2,829,831,-2,938,954,-16,EV,4138,N13988,EWR,ROC,47,246,8,31,2013-01-02T13:00:00Z
2013,1,2,900,859,1,1146,1144,2,UA,1741,N23708,EWR,JAC,258,1874,8,59,2013-01-02T13:00:00Z
2013,1,2,905,822,43,1313,1045,NA,EV,4140,N15912,EWR,XNA,NA,1131,8,22,2013-01-02T13:00:00Z
2013,1,2,915,846,29,1353,1344,9,UA,1519,N16701,EWR,STT,195,1634,8,46,2013-01-02T13:00:00Z
2013,1,2,919,830,49,1135,1038,57,EV,4690,N23139,EWR,GRR,109,605,8,30,2013-01-02T13:00:00Z
2013,1,2,919,920,-1,1248,1240,8,AA,1589,N546AA,EWR,DFW,243,1372,9,20,2013-01-02T14:00:00Z
2013,1,2,951,900,51,1157,1045,72,EV,4548,N14916,EWR,RDU,82,416,9,0,2013-01-02T14:00:00Z
2013,1,2,1014,1010,4,1128,1140,-12,MQ,3795,N515MQ,EWR,ORD,112,719,10,10,2013-01-02T15:00:00Z
2013,1,2,1028,1030,-2,1255,1252,3,DL,2343,N337NB,EWR,ATL,126,746,10,30,2013-01-02T15:00:00Z
2013,1,2,1043,1030,13,1156,1202,-6,UA,375,N811UA,EWR,ORD,111,719,10,30,2013-01-02T15:00:00Z
2013,1,2,1048,1047,1,1321,1405,-44,UA,460,N526UA,EWR,SFO,310,2565,10,47,2013-01-02T15:00:00Z
2013,1,2,1056,1100,-4,1202,1216,-14,US,2171,N957UW,LGA,DCA,47,214,11,0,2013-01-02T16:00:00Z
2013,1,2,1056,1059,-3,1421,1355,26,UA,1143,N67134,EWR,PBI,187,1023,10,59,2013-01-02T15:00:00Z
2013,1,2,1124,1125,-1,1315,1305,10,AA,327,N3DLAA,LGA,ORD,133,733,11,25,2013-01-02T16:00:00Z
2013,1,2,1124,1130,-6,1340,1332,8,US,1085,N162UW,LGA,CLT,104,544,11,30,2013-01-02T16:00:00Z
2013,1,2,1125,925,120,1445,1146,NA,9E,3658,N8783E,LGA,GRR,NA,618,9,25,2013-01-02T14:00:00Z
2013,1,2,1126,1125,1,1333,1325,8,WN,316,N258WN,LGA,STL,162,888,11,25,2013-01-02T16:00:00Z
2013,1,2,1156,1205,-9,1520,1520,0,AA,743,N548AA,LGA,DFW,243,1389,12,5,2013-01-02T17:00:00Z
2013,1,2,1156,1200,-4,1509,1529,-20,DL,863,N624AG,JFK,LAX,348,2475,12,0,2013-01-02T17:00:00Z
2013,1,2,1222,1207,15,1329,1314,15,EV,4347,N14972,EWR,BTV,48,266,12,7,2013-01-02T17:00:00Z
2013,1,2,1239,1200,39,1429,1342,47,EV,4147,N36915,EWR,CMH,95,463,12,0,2013-01-02T17:00:00Z
2013,1,2,1320,1325,-5,1513,1505,8,MQ,4475,N730MQ,LGA,RDU,89,431,13,25,2013-01-02T18:00:00Z
2013,1,2,1331,1201,90,1441,1318,83,EV,4511,N13975,EWR,ROC,48,246,12,1,2013-01-02T17:00:00Z
2013,1,2,1332,1327,5,1419,1433,-14,EV,4316,N14153,EWR,ALB,33,143,13,27,2013-01-02T18:00:00Z
2013,1,2,1333,1259,34,1503,1418,45,B6,32,N339JB,JFK,ROC,62,264,12,59,2013-01-02T17:00:00Z
2013,1,2,1353,1356,-3,1715,1650,25,B6,1783,N563JB,JFK,MCO,163,944,13,56,2013-01-02T18:00:00Z
2013,1,2,1353,1350,3,1648,1640,8,UA,1153,N45905,EWR,IAH,208,1400,13,50,2013-01-02T18:00:00Z
2013,1,2,1358,1315,43,1550,1520,30,MQ,4564,N856MQ,LGA,DTW,83,502,13,15,2013-01-02T18:00:00Z
2013,1,2,1412,1420,-8,1520,1550,-30,MQ,3728,N512MQ,EWR,ORD,111,719,14,20,2013-01-02T19:00:00Z
2013,1,2,1422,1411,11,1609,1550,19,UA,1187,N13750,EWR,ORD,135,719,14,11,2013-01-02T19:00:00Z
2013,1,2,1429,1400,29,1730,1716,14,DL,2079,N912DE,LGA,FLL,154,1076,14,0,2013-01-02T19:00:00Z
2013,1,2,1442,1430,12,1800,1752,8,DL,1531,N378NW,LGA,RSW,178,1080,14,30,2013-01-02T19:00:00Z
2013,1,2,1444,1455,-11,1607,1628,-21,B6,8,N624JB,JFK,BUF,61,301,14,55,2013-01-02T19:00:00Z
2013,1,2,1450,1450,0,1637,1645,-8,MQ,4172,N601MQ,JFK,CLE,81,425,14,50,2013-01-02T19:00:00Z
2013,1,2,1513,1500,13,1642,1636,6,9E,4105,N8908D,JFK,IAD,56,228,15,0,2013-01-02T20:00:00Z
2013,1,2,1515,1458,17,1724,1657,27,EV,4572,N13914,EWR,GSP,109,594,14,58,2013-01-02T19:00:00Z
2013,1,2,1526,1518,8,1823,1823,0,B6,153,N760JB,JFK,MCO,150,944,15,18,2013-01-02T20:00:00Z
2013,1,2,1529,1515,14,1709,1700,9,MQ,4333,N636MQ,JFK,PIT,71,340,15,15,2013-01-02T20:00:00Z
2013,1,2,1529,1529,0,1752,1829,-37,UA,1222,N87512,EWR,LAS,299,2227,15,29,2013-01-02T20:00:00Z
2013,1,2,1552,1550,2,1853,1922,-29,DL,667,N371DA,JFK,PDX,305,2454,15,50,2013-01-02T20:00:00Z
2013,1,2,1619,1615,4,1839,1825,14,DL,2231,N988DL,LGA,DTW,97,502,16,15,2013-01-02T21:00:00Z
2013,1,2,1624,1610,14,1939,1919,20,UA,1587,N26215,EWR,RSW,166,1068,16,10,2013-01-02T21:00:00Z
2013,1,2,1625,1444,101,1744,1602,102,EV,4292,N22909,EWR,IAD,57,212,14,44,2013-01-02T19:00:00Z
2013,1,2,1628,1615,13,1853,1830,23,DL,1619,N312US,LGA,MSP,156,1020,16,15,2013-01-02T21:00:00Z
2013,1,2,1642,1635,7,1814,1810,4,MQ,3695,N523MQ,EWR,ORD,115,719,16,35,2013-01-02T21:00:00Z
2013,1,2,1644,1625,19,1915,1851,24,UA,1556,N39297,EWR,DEN,244,1605,16,25,2013-01-02T21:00:00Z
2013,1,2,1648,1635,13,1843,1845,-2,B6,1085,N304JB,JFK,CLT,91,541,16,35,2013-01-02T21:00:00Z
2013,1,2,1710,1526,104,1857,1655,122,EV,4502,N21537,EWR,BNA,148,748,15,26,2013-01-02T20:00:00Z
2013,1,2,1713,1700,13,2007,2000,7,UA,342,N597UA,EWR,LAX,332,2454,17,0,2013-01-02T22:00:00Z
2013,1,2,1721,1659,22,2003,1942,21,DL,1499,N6707A,LGA,ATL,129,762,16,59,2013-01-02T21:00:00Z
2013,1,2,1728,1515,133,1843,1632,131,EV,4133,N13975,EWR,IAD,48,212,15,15,2013-01-02T20:00:00Z
2013,1,2,1744,1745,-1,1938,1953,-15,DL,2331,N900DE,LGA,DTW,78,502,17,45,2013-01-02T22:00:00Z
2013,1,2,1749,1749,0,1904,1909,-5,B6,1307,N239JB,JFK,IAD,52,228,17,49,2013-01-02T22:00:00Z
2013,1,2,1754,1639,75,1936,1816,80,EV,4702,N12567,EWR,GSO,83,445,16,39,2013-01-02T21:00:00Z
2013,1,2,1757,1720,37,2123,2040,43,AA,1999,N5ENAA,EWR,MIA,161,1085,17,20,2013-01-02T22:00:00Z
2013,1,2,1800,1800,0,1941,1951,-10,B6,1111,N337JB,JFK,RDU,81,427,18,0,2013-01-02T23:00:00Z
2013,1,2,1803,1759,4,1951,1953,-2,UA,1053,N17730,EWR,CLE,67,404,17,59,2013-01-02T22:00:00Z
2013,1,2,1808,1800,8,1955,1943,12,UA,1158,N76515,LGA,ORD,129,733,18,0,2013-01-02T23:00:00Z
2013,1,2,1810,1810,0,2132,2130,2,AA,1611,N3FPAA,LGA,MIA,164,1096,18,10,2013-01-02T23:00:00Z
2013,1,2,1825,1830,-5,2115,2206,-51,DL,1643,N717TW,JFK,SEA,325,2422,18,30,2013-01-02T23:00:00Z
2013,1,2,1833,1833,0,1951,2014,-23,DL,857,N334NB,LGA,PIT,57,335,18,33,2013-01-02T23:00:00Z
2013,1,2,1934,1745,109,2302,2106,116,DL,1433,N369NW,LGA,RSW,178,1080,17,45,2013-01-02T22:00:00Z
2013,1,2,1935,1856,39,2138,2103,35,EV,4153,N12922,EWR,CLT,97,529,18,56,2013-01-02T23:00:00Z
2013,1,2,1943,1823,80,2048,1940,68,EV,4326,N11547,EWR,PWM,48,284,18,23,2013-01-02T23:00:00Z
2013,1,2,1944,1945,-1,2225,2206,19,9E,3352,N924XJ,JFK,CVG,116,589,19,45,2013-01-03T00:00:00Z
2013,1,2,1946,1940,6,2215,2231,-16,9E,3361,N906XJ,JFK,JAX,128,828,19,40,2013-01-03T00:00:00Z
2013,1,2,1952,1859,53,2227,2153,34,B6,711,N746JB,JFK,LAS,300,2248,18,59,2013-01-02T23:00:00Z
2013,1,2,2030,2025,5,13,2341,32,B6,1069,N192JB,JFK,AUS,259,1521,20,25,2013-01-03T01:00:00Z
2013,1,2,2054,2040,14,2343,2323,20,B6,227,N292JB,EWR,MCO,146,937,20,40,2013-01-03T01:00:00Z
2013,1,2,2100,2100,0,2258,2250,8,MQ,4584,N518MQ,LGA,CLT,92,544,21,0,2013-01-03T02:00:00Z
2013,1,2,2256,2151,65,2340,2244,56,EV,4276,N13550,EWR,BDL,25,116,21,51,2013-01-03T02:00:00Z
2013,1,2,NA,1620,NA,NA,1746,NA,EV,4406,N13949,EWR,PIT,NA,319,16,20,2013-01-02T21:00:00Z
2013,1,2,NA,1545,NA,NA,1910,NA,AA,133,NA,JFK,LAX,NA,2475,15,45,2013-01-02T20:00:00Z
2013,1,3,555,600,-5,819,825,-6,MQ,4650,N504MQ,LGA,ATL,128,762,6,0,2013-01-03T11:00:00Z
2013,1,3,600,600,0,726,724,2,EV,5694,N836AS,LGA,IAD,52,229,6,0,2013-01-03T11:00:00Z
2013,1,3,606,610,-4,917,910,7,AA,1895,N638AA,EWR,MIA,159,1085,6,10,2013-01-03T11:00:00Z
2013,1,3,625,630,-5,914,859,15,DL,2006,N339NB,LGA,MSY,206,1183,6,30,2013-01-03T11:00:00Z
2013,1,3,627,630,-3,947,1018,-31,US,27,N520UW,JFK,PHX,292,2153,6,30,2013-01-03T11:00:00Z
2013,1,3,643,645,-2,911,848,23,US,926,N560UW,EWR,CLT,97,529,6,45,2013-01-03T11:00:00Z
2013,1,3,657,659,-2,949,927,22,EV,4583,N13123,EWR,MSY,212,1167,6,59,2013-01-03T11:00:00Z
2013,1,3,658,700,-2,1005,1007,-2,B6,981,N663JB,JFK,FLL,165,1069,7,0,2013-01-03T12:00:00Z
2013,1,3,712,715,-3,1043,1035,8,AA,825,N3HPAA,JFK,FLL,171,1069,7,15,2013-01-03T12:00:00Z
2013,1,3,720,721,-1,1036,1012,24,B6,987,N775JB,JFK,MCO,156,944,7,21,2013-01-03T12:00:00Z
2013,1,3,724,725,-1,1012,1030,-18,AS,11,N533AS,EWR,SEA,325,2402,7,25,2013-01-03T12:00:00Z
2013,1,3,727,730,-3,1035,1040,-5,AA,2083,N556AA,EWR,DFW,226,1372,7,30,2013-01-03T12:00:00Z
2013,1,3,742,745,-3,1056,1036,20,B6,983,N645JB,LGA,TPA,173,1010,7,45,2013-01-03T12:00:00Z
2013,1,3,756,800,-4,1057,1054,3,B6,517,N703JB,EWR,MCO,158,937,8,0,2013-01-03T13:00:00Z
2013,1,3,809,815,-6,1128,1131,-3,DL,1167,N307DQ,JFK,TPA,175,1005,8,15,2013-01-03T13:00:00Z
2013,1,3,822,810,12,1050,1007,43,EV,4537,N13553,EWR,MEM,187,946,8,10,2013-01-03T13:00:00Z
2013,1,3,826,830,-4,1007,1012,-5,B6,905,N279JB,JFK,ORD,133,740,8,30,2013-01-03T13:00:00Z
2013,1,3,827,830,-3,1153,1145,8,UA,341,N845UA,EWR,FLL,189,1065,8,30,2013-01-03T13:00:00Z
2013,1,3,855,900,-5,1144,1220,-36,AA,1,N327AA,JFK,LAX,323,2475,9,0,2013-01-03T14:00:00Z
2013,1,3,857,900,-3,1223,1205,18,DL,1885,N370NW,LGA,MCO,157,950,9,0,2013-01-03T14:00:00Z
2013,1,3,857,900,-3,1111,1110,1,MQ,4478,N739MQ,LGA,DTW,105,502,9,0,2013-01-03T14:00:00Z
2013,1,3,900,900,0,1216,1200,16,UA,430,N431UA,EWR,TPA,154,997,9,0,2013-01-03T14:00:00Z
2013,1,3,901,900,1,1039,1038,1,UA,589,N535UA,LGA,ORD,129,733,9,0,2013-01-03T14:00:00Z
2013,1,3,912,730,102,1258,1040,138,AA,715,N513AA,LGA,DFW,247,1389,7,30,2013-01-03T12:00:00Z
2013,1,3,913,904,9,1106,1053,13,UA,1529,N33714,EWR,CLE,73,404,9,4,2013-01-03T14:00:00Z
2013,1,3,914,900,14,1504,1530,-26,HA,51,N380HA,JFK,HNL,616,4983,9,0,2013-01-03T14:00:00Z
2013,1,3,914,920,-6,1235,1240,-5,AA,1589,N4WJAA,EWR,DFW,223,1372,9,20,2013-01-03T14:00:00Z
2013,1,3,923,930,-7,1238,1238,0,B6,375,N565JB,LGA,FLL,167,1076,9,30,2013-01-03T14:00:00Z
2013,1,3,933,937,-4,1048,1102,-14,B6,4,N607JB,JFK,BUF,59,301,9,37,2013-01-03T14:00:00Z
2013,1,3,948,950,-2,1232,1210,22,9E,3961,N8492C,LGA,GRR,104,618,9,50,2013-01-03T14:00:00Z
2013,1,3,1016,1021,-5,1340,1342,-2,DL,1903,N995DL,LGA,SRQ,170,1047,10,21,2013-01-03T15:00:00Z
2013,1,3,1059,1059,0,1344,1431,-47,UA,1298,N76288,EWR,SFO,326,2565,10,59,2013-01-03T15:00:00Z
2013,1,3,1104,1100,4,1158,1215,-17,WN,321,N785SW,LGA,BWI,40,185,11,0,2013-01-03T16:00:00Z
2013,1,3,1111,1055,16,1420,1405,15,AA,739,N3ACAA,LGA,DFW,226,1389,10,55,2013-01-03T15:00:00Z
2013,1,3,1124,1130,-6,1407,1450,-43,VX,409,N621VA,JFK,LAX,320,2475,11,30,2013-01-03T16:00:00Z
2013,1,3,1149,1144,5,1446,1445,1,UA,1707,N73259,EWR,TPA,164,997,11,44,2013-01-03T16:00:00Z
2013,1,3,1239,1240,-1,1604,1540,24,AA,1853,N4WAAA,EWR,DFW,239,1372,12,40,2013-01-03T17:00:00Z
2013,1,3,1245,1245,0,1600,1600,0,AA,2253,N3HVAA,LGA,MIA,163,1096,12,45,2013-01-03T17:00:00Z
2013,1,3,1253,1300,-7,1510,1506,4,9E,3762,N812AY,EWR,CVG,111,569,13,0,2013-01-03T18:00:00Z
2013,1,3,1257,1255,2,1513,1535,-22,WN,1251,N270WN,LGA,DEN,229,1620,12,55,2013-01-03T17:00:00Z
2013,1,3,1314,1230,44,1556,1459,57,EV,3826,N15910,EWR,ATL,131,746,12,30,2013-01-03T17:00:00Z
2013,1,3,1328,1320,8,1557,1633,-36,UA,1110,N14121,EWR,LAX,309,2454,13,20,2013-01-03T18:00:00Z
2013,1,3,1334,1315,19,1637,1611,26,B6,505,N632JB,EWR,FLL,165,1065,13,15,2013-01-03T18:00:00Z
2013,1,3,1414,1415,-1,1648,1638,10,DL,935,N319NB,EWR,ATL,125,746,14,15,2013-01-03T19:00:00Z
2013,1,3,1419,1410,9,1611,1555,16,MQ,4491,N739MQ,LGA,CLE,79,419,14,10,2013-01-03T19:00:00Z
2013,1,3,1421,1415,6,1638,1622,16,EV,4687,N11127,EWR,CVG,115,569,14,15,2013-01-03T19:00:00Z
2013,1,3,1427,1420,7,1724,1713,11,UA,1618,N12109,EWR,TPA,157,997,14,20,2013-01-03T19:00:00Z
2013,1,3,1427,1420,7,1613,1620,-7,MQ,4588,N518MQ,LGA,MSP,148,1020,14,20,2013-01-03T19:00:00Z
2013,1,3,1437,1429,8,1731,1722,9,B6,1161,N775JB,LGA,PBI,161,1035,14,29,2013-01-03T19:00:00Z
