year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,1,957,733,144,1056,853,123,UA,856,N534UA,EWR,BOS,37,200,7,33,2013-01-01T12:00:00Z
2013,1,1,1033,1017,16,1130,1136,-6,UA,779,N849UA,EWR,BOS,42,200,10,17,2013-01-01T15:00:00Z
2013,1,1,1107,1115,-8,1305,1310,-5,MQ,4485,N730MQ,LGA,CMH,95,479,11,15,2013-01-01T16:00:00Z
2013,1,1,1147,1155,-8,1335,1327,8,FL,353,N932AT,LGA,CAK,82,397,11,55,2013-01-01T16:00:00Z
2013,1,1,1155,1200,-5,1507,1519,-12,DL,1443,N969DL,LGA,FLL,160,1076,12,0,2013-01-01T17:00:00Z
2013,1,1,1157,1200,-3,1452,1456,-4,UA,1197,N13113,EWR,MCO,151,937,12,0,2013-01-01T17:00:00Z
2013,1,1,1202,1207,-5,1318,1314,4,EV,4347,N11536,EWR,BTV,51,266,12,7,2013-01-01T17:00:00Z
2013,1,1,1202,1159,3,1645,1653,-8,UA,1663,N38403,EWR,SJU,187,1608,11,59,2013-01-01T16:00:00Z
2013,1,1,1304,1259,5,1430,1418,12,B6,32,N346JB,JFK,ROC,65,264,12,59,2013-01-01T17:00:00Z
2013,1,1,1317,1325,-8,1454,1505,-11,MQ,4475,N711MQ,LGA,RDU,80,431,13,25,2013-01-01T18:00:00Z
2013,1,1,1327,1330,-3,1638,1655,-17,VX,411,N642VA,JFK,LAX,352,2475,13,30,2013-01-01T18:00:00Z
2013,1,1,1327,1329,-2,1624,1629,-5,UA,906,N847UA,EWR,FLL,157,1065,13,29,2013-01-01T18:00:00Z
2013,1,1,1342,1320,22,1617,1504,73,EV,3832,N13969,EWR,STL,194,872,13,20,2013-01-01T18:00:00Z
2013,1,1,1350,1329,21,1504,1453,11,EV,4254,N14542,EWR,BUF,57,282,13,29,2013-01-01T18:00:00Z
2013,1,1,1353,1357,-4,1549,1525,24,EV,4171,N14105,EWR,MSN,152,799,13,57,2013-01-01T18:00:00Z
2013,1,1,1355,1356,-1,1646,1650,-4,B6,1783,N709JB,JFK,MCO,144,944,13,56,2013-01-01T18:00:00Z
2013,1,1,1402,1323,39,1650,1526,84,EV,4516,N13123,EWR,MEM,183,946,13,23,2013-01-01T18:00:00Z
2013,1,1,1418,1419,-1,1726,1732,-6,UA,16,N37464,EWR,SEA,348,2402,14,19,2013-01-01T19:00:00Z
2013,1,1,1419,1420,-1,1557,1550,7,MQ,3728,N500MQ,EWR,ORD,136,719,14,20,2013-01-01T19:00:00Z
2013,1,1,1422,1410,12,1613,1555,18,MQ,4491,N737MQ,LGA,CLE,93,419,14,10,2013-01-01T19:00:00Z
2013,1,1,1423,1430,-7,1535,1550,-15,EV,5710,N835AS,LGA,IAD,53,229,14,30,2013-01-01T19:00:00Z
2013,1,1,1459,1454,5,1750,1751,-1,UA,1105,N75435,EWR,TPA,152,997,14,54,2013-01-01T19:00:00Z
2013,1,1,1511,1515,-4,1657,1700,-3,DL,1456,N318NB,LGA,BUF,60,292,15,15,2013-01-01T20:00:00Z
2013,1,1,1528,1459,29,2002,1647,NA,EV,3806,N17108,EWR,STL,NA,872,14,59,2013-01-01T19:00:00Z
2013,1,1,1543,1550,-7,1933,1925,8,DL,1773,N688DL,JFK,SLC,320,1990,15,50,2013-01-01T20:00:00Z
2013,1,1,1559,1605,-6,1844,1912,-28,DL,91,N374DA,JFK,LAS,309,2248,16,5,2013-01-01T21:00:00Z
2013,1,1,1600,1610,-10,1712,1729,-17,9E,4088,N8968E,JFK,PHL,35,94,16,10,2013-01-01T21:00:00Z
2013,1,1,1608,1535,33,2002,1850,72,AA,763,N3GKAA,LGA,DFW,249,1389,15,35,2013-01-01T20:00:00Z
2013,1,1,1628,1524,64,1740,1641,59,EV,4133,N14959,EWR,IAD,53,212,15,24,2013-01-01T20:00:00Z
2013,1,1,1634,1626,8,1913,1852,21,UA,69,N27213,EWR,DEN,247,1605,16,26,2013-01-01T21:00:00Z
2013,1,1,1645,1639,6,1832,1816,16,EV,4336,N13538,EWR,GSO,89,445,16,39,2013-01-01T21:00:00Z
2013,1,1,1716,1709,7,1902,1846,16,UA,1623,N19130,EWR,ORD,143,719,17,9,2013-01-01T22:00:00Z
2013,1,1,1729,1718,11,2052,2055,-3,UA,1284,N14120,EWR,SFO,360,2565,17,18,2013-01-01T22:00:00Z
2013,1,1,1743,1615,88,1925,1819,66,9E,3651,N8515F,JFK,RDU,72,427,16,15,2013-01-01T21:00:00Z
2013,1,1,1744,1745,-1,1925,1915,10,WN,128,N8324A,LGA,MDW,137,725,17,45,2013-01-01T22:00:00Z
2013,1,1,1757,1703,54,1904,1813,51,EV,4373,N14998,EWR,DCA,45,199,17,3,2013-01-01T22:00:00Z
2013,1,1,1802,1801,1,2125,2137,-12,UA,1165,N75429,EWR,LAX,340,2454,18,1,2013-01-01T23:00:00Z
2013,1,1,1803,1800,3,2021,2001,20,US,373,N510UW,JFK,CLT,100,541,18,0,2013-01-01T23:00:00Z
2013,1,1,1805,1757,8,2117,2119,-2,UA,1152,N39463,EWR,PDX,336,2434,17,57,2013-01-01T22:00:00Z
2013,1,1,1808,1815,-7,2111,2130,-19,AS,7,N553AS,EWR,SEA,336,2402,18,15,2013-01-01T23:00:00Z
2013,1,1,1814,1815,-1,2122,2151,-29,B6,173,N569JB,JFK,SJC,334,2569,18,15,2013-01-01T23:00:00Z
2013,1,1,1826,1810,16,2132,2130,2,AA,1611,N3DWAA,LGA,MIA,153,1096,18,10,2013-01-01T23:00:00Z
2013,1,1,1834,1800,34,2014,1942,32,UA,668,N467UA,LGA,ORD,123,733,18,0,2013-01-01T23:00:00Z
2013,1,1,1840,1845,-5,2223,2226,-3,UA,389,N508UA,JFK,SFO,357,2586,18,45,2013-01-01T23:00:00Z
2013,1,1,1850,1850,0,2249,2240,9,VX,29,N638VA,JFK,SFO,364,2586,18,50,2013-01-01T23:00:00Z
2013,1,1,1910,1909,1,2126,2046,40,EV,3807,N13978,EWR,BNA,159,748,19,9,2013-01-02T00:00:00Z
2013,1,1,1911,1910,1,2050,2055,-5,MQ,4569,N737MQ,LGA,RDU,81,431,19,10,2013-01-02T00:00:00Z
2013,1,1,1937,1905,32,2250,2225,25,AA,21,N327AA,JFK,LAX,332,2475,19,5,2013-01-02T00:00:00Z
2013,1,1,1959,1930,29,2331,2306,25,DL,1181,N319NB,JFK,SAT,251,1587,19,30,2013-01-02T00:00:00Z
2013,1,1,1959,2000,-1,2310,2307,3,UA,1233,N76514,EWR,IAH,232,1400,20,0,2013-01-02T01:00:00Z
2013,1,1,2012,2016,-4,2154,2158,-4,UA,1204,N24715,EWR,CLE,77,404,20,16,2013-01-02T01:00:00Z
2013,1,1,2016,1930,46,NA,2220,NA,EV,4204,N14168,EWR,OKC,NA,1325,19,30,2013-01-02T00:00:00Z
2013,1,1,2025,2028,-3,2358,2351,7,UA,1615,N76516,EWR,AUS,248,1504,20,28,2013-01-02T01:00:00Z
2013,1,1,2030,2045,-15,2150,2225,-35,AA,371,N545AA,LGA,ORD,126,733,20,45,2013-01-02T01:00:00Z
2013,1,1,2035,2030,5,2337,5,-28,UA,1482,N38268,EWR,LAX,333,2454,20,30,2013-01-02T01:00:00Z
2013,1,1,2050,1959,51,2229,2144,45,MQ,4423,N853MQ,JFK,RDU,83,427,19,59,2013-01-02T00:00:00Z
2013,1,1,2056,1944,72,2210,2109,61,EV,4692,N11536,EWR,IAD,51,212,19,44,2013-01-02T00:00:00Z
2013,1,1,2107,2040,27,2354,2359,-5,B6,677,N779JB,JFK,LAX,323,2475,20,40,2013-01-02T01:00:00Z
2013,1,1,2136,2145,-9,25,39,-14,B6,515,N198JB,EWR,FLL,154,1065,21,45,2013-01-02T02:00:00Z
2013,1,1,2221,2000,141,2331,2124,127,EV,4462,N13566,EWR,BUF,56,282,20,0,2013-01-02T01:00:00Z
2013,1,1,2310,2255,15,24,15,9,B6,112,N646JB,JFK,BUF,57,301,22,55,2013-01-02T03:00:00Z
2013,1,2,557,605,-8,832,823,9,DL,544,N325US,LGA,CVG,117,585,6,5,2013-01-02T11:00:00Z
2013,1,2,559,600,-1,906,907,-1,UA,1077,N12225,EWR,MIA,157,1085,6,0,2013-01-02T11:00:00Z
2013,1,2,600,600,0,819,815,4,9E,4171,N8946A,EWR,CVG,120,569,6,0,2013-01-02T11:00:00Z
2013,1,2,626,630,-4,850,833,17,US,1019,N445US,EWR,CLT,103,529,6,30,2013-01-02T11:00:00Z
2013,1,2,629,620,9,844,827,17,EV,4460,N11565,EWR,CVG,118,569,6,20,2013-01-02T11:00:00Z
2013,1,2,637,640,-3,832,809,23,EV,3829,N17108,EWR,BNA,138,748,6,40,2013-01-02T11:00:00Z
2013,1,2,637,630,7,1012,1018,-6,US,27,N545UW,JFK,PHX,312,2153,6,30,2013-01-02T11:00:00Z
2013,1,2,641,645,-4,930,935,-5,B6,389,N563JB,LGA,MCO,142,950,6,45,2013-01-02T11:00:00Z
2013,1,2,649,651,-2,934,946,-12,UA,392,N464UA,EWR,MCO,141,937,6,51,2013-01-02T11:00:00Z
2013,1,2,734,732,2,844,853,-9,UA,1199,N37408,EWR,BOS,34,200,7,32,2013-01-02T12:00:00Z
2013,1,2,750,725,25,1048,1020,28,UA,1724,N79521,EWR,PBI,151,1023,7,25,2013-01-02T12:00:00Z
2013,1,2,752,800,-8,912,918,-6,EV,4233,N21130,EWR,BTV,49,266,8,0,2013-01-02T13:00:00Z
2013,1,2,808,815,-7,1020,1016,4,US,675,N656AW,EWR,CLT,107,529,8,15,2013-01-02T13:00:00Z
2013,1,2,815,825,-10,933,945,-12,MQ,4418,N853MQ,JFK,DCA,43,213,8,25,2013-01-02T13:00:00Z
2013,1,2,826,830,-4,1012,1025,-13,AA,1855,N569AA,LGA,STL,146,888,8,30,2013-01-02T13:00:00Z
2013,1,2,827,835,-8,1059,1105,-6,MQ,4610,N0EGMQ,LGA,ATL,124,762,8,35,2013-01-02T13:00:00Z
2013,1,2,858,900,-2,1128,1133,-5,DL,485,N348NB,EWR,ATL,125,746,9,0,2013-01-02T14:00:00Z
2013,1,2,858,823,35,1246,1158,48,UA,974,N563UA,EWR,SFO,350,2565,8,23,2013-01-02T13:00:00Z
2013,1,2,914,920,-6,1133,1125,8,MQ,4582,N517MQ,LGA,CLT,94,544,9,20,2013-01-02T14:00:00Z
2013,1,2,928,905,23,1331,1229,62,B6,1061,N184JB,JFK,AUS,251,1521,9,5,2013-01-02T14:00:00Z
2013,1,2,932,925,7,1157,1155,2,WN,1484,N495WN,EWR,DEN,243,1605,9,25,2013-01-02T14:00:00Z
2013,1,2,938,940,-2,1110,1120,-10,WN,1807,N905WN,LGA,MKE,123,738,9,40,2013-01-02T14:00:00Z
2013,1,2,1031,1015,16,1135,1135,0,UA,1702,N24715,EWR,BOS,40,200,10,15,2013-01-02T15:00:00Z
2013,1,2,1050,1036,14,1413,1345,28,UA,1060,N73275,EWR,RSW,172,1068,10,36,2013-01-02T15:00:00Z
2013,1,2,1052,1055,-3,1347,1357,-10,DL,1785,N369NW,LGA,MCO,143,950,10,55,2013-01-02T15:00:00Z
2013,1,2,1144,1131,13,1353,1342,11,DL,2219,N933DL,LGA,MSP,158,1020,11,31,2013-01-02T16:00:00Z
2013,1,2,1156,1200,-4,1437,1448,-11,B6,523,N612JB,EWR,MCO,140,937,12,0,2013-01-02T17:00:00Z
2013,1,2,1200,1200,0,1513,1505,8,UA,1461,N27724,EWR,IAH,232,1400,12,0,2013-01-02T17:00:00Z
2013,1,2,1206,1156,10,1457,1452,5,UA,1037,N17105,EWR,MCO,148,937,11,56,2013-01-02T16:00:00Z
2013,1,2,1208,1205,3,1523,1437,46,EV,3850,N14998,EWR,ATL,134,746,12,5,2013-01-02T17:00:00Z
2013,1,2,1228,1045,103,1354,1212,102,EV,4322,N16919,EWR,MKE,131,725,10,45,2013-01-02T15:00:00Z
2013,1,2,1228,1229,-1,1430,1424,6,EV,4640,N13988,EWR,DAY,106,533,12,29,2013-01-02T17:00:00Z
2013,1,2,1236,1238,-2,1446,1446,0,DL,1131,N927DA,LGA,DTW,101,502,12,38,2013-01-02T17:00:00Z
2013,1,2,1236,1240,-4,1403,1405,-2,WN,3223,N486WN,LGA,MKE,127,738,12,40,2013-01-02T17:00:00Z
2013,1,2,1243,1229,14,1453,1428,25,EV,4118,N14542,EWR,DTW,108,488,12,29,2013-01-02T17:00:00Z
2013,1,2,1256,1252,4,1600,1555,5,B6,85,N806JB,JFK,FLL,166,1069,12,52,2013-01-02T17:00:00Z
2013,1,2,1318,1320,-2,1634,1636,-2,UA,1425,N12125,EWR,LAX,340,2454,13,20,2013-01-02T18:00:00Z
2013,1,2,1323,1315,8,1620,1611,9,B6,505,N630JB,EWR,FLL,164,1065,13,15,2013-01-02T18:00:00Z
2013,1,2,1327,1329,-2,1433,1453,-20,EV,4254,N21154,EWR,BUF,54,282,13,29,2013-01-02T18:00:00Z
2013,1,2,1331,1324,7,1804,1810,-6,B6,705,N665JB,JFK,SJU,193,1598,13,24,2013-01-02T18:00:00Z
2013,1,2,1343,1345,-2,1702,1646,16,DL,1685,N362NW,LGA,MCO,150,950,13,45,2013-01-02T18:00:00Z
2013,1,2,1412,838,334,1710,1147,323,UA,468,N474UA,EWR,MCO,150,937,8,38,2013-01-02T13:00:00Z
2013,1,2,1429,1400,29,1654,1636,18,DL,2247,N646DL,LGA,ATL,122,762,14,0,2013-01-02T19:00:00Z
2013,1,2,1430,1435,-5,1754,1820,-26,DL,1322,N721TW,JFK,SFO,347,2586,14,35,2013-01-02T19:00:00Z
2013,1,2,1442,1445,-3,1612,1613,-1,DL,1972,N320NB,JFK,DCA,60,213,14,45,2013-01-02T19:00:00Z
2013,1,2,1452,1449,3,1750,1746,4,UA,1166,N36247,EWR,TPA,160,997,14,49,2013-01-02T19:00:00Z
2013,1,2,1454,1450,4,1755,1721,34,DL,1861,N339NB,LGA,MCI,200,1107,14,50,2013-01-02T19:00:00Z
2013,1,2,1456,1459,-3,1715,1647,28,EV,3806,N11548,EWR,STL,177,872,14,59,2013-01-02T19:00:00Z
2013,1,2,1525,1525,0,1723,1710,13,9E,3799,N8416B,LGA,RIC,58,292,15,25,2013-01-02T20:00:00Z
2013,1,2,1535,1530,5,1803,1725,38,MQ,4146,N610MQ,JFK,CMH,94,483,15,30,2013-01-02T20:00:00Z
2013,1,2,1550,1550,0,1926,1925,1,DL,1773,N633DL,JFK,SLC,277,1990,15,50,2013-01-02T20:00:00Z
2013,1,2,1557,1600,-3,1916,1903,13,B6,509,N657JB,EWR,FLL,170,1065,16,0,2013-01-02T21:00:00Z
2013,1,2,1558,1600,-2,1746,1743,3,UA,1215,N16732,LGA,ORD,125,733,16,0,2013-01-02T21:00:00Z
2013,1,2,1602,1529,33,1809,1734,35,EV,4576,N17138,EWR,GRR,109,605,15,29,2013-01-02T20:00:00Z
2013,1,2,1633,1550,43,1854,1807,47,EV,3843,N14972,EWR,SDF,121,642,15,50,2013-01-02T20:00:00Z
2013,1,2,1658,1700,-2,1857,1850,7,WN,3358,N442WN,EWR,STL,159,872,17,0,2013-01-02T22:00:00Z
2013,1,2,1704,1630,34,1958,1848,70,EV,4645,N17115,EWR,SAV,122,708,16,30,2013-01-02T21:00:00Z
2013,1,2,1714,1555,79,1837,1715,82,WN,2521,N483WN,EWR,MDW,127,711,15,55,2013-01-02T20:00:00Z
2013,1,2,1719,1720,-1,1921,1915,6,AA,1351,N3CWAA,JFK,ORD,125,740,17,20,2013-01-02T22:00:00Z
2013,1,2,1730,1729,1,2039,2100,-21,UA,512,N502UA,JFK,SFO,328,2586,17,29,2013-01-02T22:00:00Z
2013,1,2,1732,1734,-2,1850,1852,-2,B6,74,N519JB,JFK,BTV,52,266,17,34,2013-01-02T22:00:00Z
2013,1,2,1737,1720,17,1908,1910,-2,AA,345,N598AA,LGA,ORD,127,733,17,20,2013-01-02T22:00:00Z
2013,1,2,1755,1547,128,1929,1708,141,EV,3272,N21130,EWR,BUF,51,282,15,47,2013-01-02T20:00:00Z
2013,1,2,1801,1655,66,1932,1843,49,9E,3925,N839AY,JFK,PIT,64,340,16,55,2013-01-02T21:00:00Z
2013,1,2,1802,1620,102,2146,1959,107,US,35,N510UW,JFK,PHX,312,2153,16,20,2013-01-02T21:00:00Z
2013,1,2,1805,1805,0,2005,1955,10,MQ,4626,N502MQ,LGA,CMH,81,479,18,5,2013-01-02T23:00:00Z
2013,1,2,1813,1725,48,2149,2102,47,UA,979,N421UA,EWR,SFO,355,2565,17,25,2013-01-02T22:00:00Z
2013,1,2,1833,1829,4,2147,2136,11,UA,1292,N38403,EWR,FLL,161,1065,18,29,2013-01-02T23:00:00Z
2013,1,2,1839,1845,-6,2156,2227,-31,B6,91,N646JB,JFK,OAK,328,2576,18,45,2013-01-02T23:00:00Z
2013,1,2,1849,1724,85,2235,1938,NA,EV,4321,N14998,EWR,MCI,NA,1092,17,24,2013-01-02T22:00:00Z
2013,1,2,1849,1850,-1,2229,2240,-11,VX,29,N628VA,JFK,SFO,353,2586,18,50,2013-01-02T23:00:00Z
2013,1,2,1852,1855,-3,2351,2355,-4,AA,1613,N5DRAA,JFK,SJU,191,1598,18,55,2013-01-02T23:00:00Z
2013,1,2,1902,1905,-3,2203,2227,-24,DL,2159,N3752,JFK,MCO,151,944,19,5,2013-01-03T00:00:00Z
2013,1,2,1903,1910,-7,2228,2215,13,AA,2075,N4YCAA,EWR,DFW,230,1372,19,10,2013-01-03T00:00:00Z
2013,1,2,1904,1910,-6,2213,2224,-11,DL,1629,N320NB,JFK,LAS,336,2248,19,10,2013-01-03T00:00:00Z
2013,1,2,1917,1908,9,2255,2257,-2,UA,927,N481UA,EWR,PHX,311,2133,19,8,2013-01-03T00:00:00Z
2013,1,2,1923,1930,-7,2041,2050,-9,EV,5742,N833AS,LGA,IAD,47,229,19,30,2013-01-03T00:00:00Z
2013,1,2,1940,1932,8,2228,2253,-25,UA,1416,N37263,EWR,SEA,321,2402,19,32,2013-01-03T00:00:00Z
2013,1,2,1958,2000,-2,2303,2325,-22,VX,415,N622VA,JFK,LAX,335,2475,20,0,2013-01-03T01:00:00Z
2013,1,2,2024,2030,-6,2203,2155,8,FL,354,N929AT,LGA,CAK,69,397,20,30,2013-01-03T01:00:00Z
2013,1,2,2024,2029,-5,2314,2350,-36,B6,165,N534JB,JFK,PDX,325,2454,20,29,2013-01-03T01:00:00Z
2013,1,2,2027,2015,12,2336,2321,15,B6,47,N529JB,JFK,FLL,160,1069,20,15,2013-01-03T01:00:00Z
2013,1,2,2033,1959,34,2220,2144,36,MQ,4423,N818MQ,JFK,RDU,85,427,19,59,2013-01-03T00:00:00Z
2013,1,2,2034,2039,-5,2325,2345,-20,UA,926,N829UA,EWR,MCO,151,937,20,39,2013-01-03T01:00:00Z
2013,1,2,2044,2005,39,2229,2158,31,EV,5114,N371CA,LGA,BHM,143,866,20,5,2013-01-03T01:00:00Z
2013,1,2,2148,2004,104,2234,2112,82,EV,4170,N12540,EWR,ALB,30,143,20,4,2013-01-03T01:00:00Z
2013,1,2,2150,2155,-5,2333,2337,-4,B6,1109,N239JB,JFK,RDU,83,427,21,55,2013-01-03T02:00:00Z
2013,1,2,2237,2245,-8,2339,2356,-17,B6,608,N198JB,JFK,PWM,45,273,22,45,2013-01-03T03:00:00Z
2013,1,2,2354,2359,-5,413,437,-24,B6,727,N789JB,JFK,BQN,180,1576,23,59,2013-01-03T04:00:00Z
2013,1,2,NA,1355,NA,NA,1459,NA,EV,4434,N10575,EWR,MHT,NA,209,13,55,2013-01-02T18:00:00Z
2013,1,3,552,600,-8,759,801,-2,DL,731,N954DL,LGA,DTW,99,502,6,0,2013-01-03T11:00:00Z
2013,1,3,555,600,-5,727,735,-8,MQ,3768,N526MQ,EWR,ORD,128,719,6,0,2013-01-03T11:00:00Z
2013,1,3,600,600,0,753,747,6,UA,328,N487UA,EWR,CLE,64,404,6,0,2013-01-03T11:00:00Z
2013,1,3,603,605,-2,709,705,4,WN,1036,N783SW,EWR,BWI,39,169,6,5,2013-01-03T11:00:00Z
2013,1,3,612,615,-3,912,850,22,DL,2057,N707TW,JFK,ATL,135,760,6,15,2013-01-03T11:00:00Z
2013,1,3,629,633,-4,826,813,13,EV,4424,N22971,EWR,RDU,85,416,6,33,2013-01-03T11:00:00Z
2013,1,3,642,647,-5,800,810,-10,B6,102,N526JB,JFK,BUF,60,301,6,47,2013-01-03T11:00:00Z
2013,1,3,644,645,-1,948,935,13,B6,389,N760JB,LGA,MCO,154,950,6,45,2013-01-03T11:00:00Z
2013,1,3,655,659,-4,941,938,3,DL,1547,N604DL,LGA,ATL,129,762,6,59,2013-01-03T11:00:00Z
2013,1,3,702,658,4,906,915,-9,UA,510,N497UA,EWR,DEN,219,1605,6,58,2013-01-03T11:00:00Z
2013,1,3,710,715,-5,1042,1045,-3,AA,443,N3BYAA,JFK,MIA,169,1089,7,15,2013-01-03T12:00:00Z
2013,1,3,716,715,1,1050,1040,10,UA,799,N525UA,JFK,SFO,336,2586,7,15,2013-01-03T12:00:00Z
2013,1,3,827,827,0,1155,1140,15,DL,2395,N378NW,LGA,PBI,168,1035,8,27,2013-01-03T13:00:00Z
2013,1,3,901,904,-3,1230,1210,20,B6,17,N768JB,JFK,FLL,168,1069,9,4,2013-01-03T14:00:00Z
2013,1,3,901,900,1,1031,1048,-17,UA,548,N407UA,EWR,ORD,128,719,9,0,2013-01-03T14:00:00Z
2013,1,3,901,903,-2,1111,1146,-35,UA,565,N586UA,EWR,LAS,271,2227,9,3,2013-01-03T14:00:00Z
2013,1,3,904,900,4,1108,1116,-8,DL,181,N332NW,LGA,DTW,98,502,9,0,2013-01-03T14:00:00Z
2013,1,3,909,908,1,1421,1409,12,UA,1519,N39726,EWR,STT,212,1634,9,8,2013-01-03T14:00:00Z
2013,1,3,911,900,11,1255,1216,39,UA,76,N73276,LGA,IAH,244,1416,9,0,2013-01-03T14:00:00Z
2013,1,3,916,805,71,1128,1005,83,B6,219,N283JB,JFK,CLT,98,541,8,5,2013-01-03T13:00:00Z
2013,1,3,923,929,-6,1210,1206,4,EV,4140,N15986,EWR,ATL,129,746,9,29,2013-01-03T14:00:00Z
2013,1,3,933,935,-2,1100,1105,-5,WN,986,N923WN,LGA,MDW,123,725,9,35,2013-01-03T14:00:00Z
2013,1,3,955,959,-4,1320,1329,-9,US,196,N545UW,JFK,PHX,293,2153,9,59,2013-01-03T14:00:00Z
2013,1,3,957,1001,-4,1219,1252,-33,UA,1597,N17730,EWR,EGE,244,1726,10,1,2013-01-03T15:00:00Z
2013,1,3,1003,830,93,1150,1025,85,AA,1855,N569AA,LGA,STL,144,888,8,30,2013-01-03T13:00:00Z
2013,1,3,1024,1030,-6,1312,1340,-28,AA,19,N323AA,JFK,LAX,322,2475,10,30,2013-01-03T15:00:00Z
2013,1,3,1025,1032,-7,1521,1240,NA,EV,4255,N34110,EWR,CHS,NA,628,10,32,2013-01-03T15:00:00Z
2013,1,3,1046,1050,-4,1223,1227,-4,EV,4662,N33182,EWR,RDU,81,416,10,50,2013-01-03T15:00:00Z
2013,1,3,1117,1120,-3,1348,1336,12,EV,4391,N14204,EWR,MCI,188,1092,11,20,2013-01-03T16:00:00Z
2013,1,3,1140,1100,40,1502,1424,38,DL,2044,N948DL,LGA,MIA,171,1096,11,0,2013-01-03T16:00:00Z
2013,1,3,1152,1200,-8,1248,1306,-18,B6,1174,N351JB,EWR,BOS,36,200,12,0,2013-01-03T17:00:00Z
2013,1,3,1153,1200,-7,1317,1315,2,MQ,4425,N818MQ,JFK,DCA,63,213,12,0,2013-01-03T17:00:00Z
2013,1,3,1153,1200,-7,1441,1430,11,MQ,4658,N517MQ,LGA,ATL,133,762,12,0,2013-01-03T17:00:00Z
2013,1,3,1221,1125,56,1647,1617,30,UA,1668,N33262,EWR,SJU,191,1608,11,25,2013-01-03T16:00:00Z
2013,1,3,1256,1216,40,1502,1401,61,EV,4450,N15555,EWR,CMH,102,463,12,16,2013-01-03T17:00:00Z
2013,1,3,1313,1258,15,1539,1610,-31,B6,209,N595JB,JFK,LGB,311,2465,12,58,2013-01-03T17:00:00Z
2013,1,3,1415,1351,24,1540,1519,21,EV,4171,N13968,EWR,MSN,127,799,13,51,2013-01-03T18:00:00Z
2013,1,3,1418,1422,-4,1516,1535,-19,B6,1010,N184JB,JFK,BOS,37,187,14,22,2013-01-03T19:00:00Z
2013,1,3,1441,1440,1,1741,1746,-5,UA,1246,N71411,EWR,MIA,166,1085,14,40,2013-01-03T19:00:00Z
2013,1,3,1447,1425,22,1626,1630,-4,9E,3303,N600LR,EWR,MSP,142,1008,14,25,2013-01-03T19:00:00Z
2013,1,3,1500,1455,5,1701,1637,24,9E,3318,N902XJ,JFK,BUF,67,301,14,55,2013-01-03T19:00:00Z
