year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,1,1217,1220,-3,1414,1350,24,MQ,3697,N517MQ,EWR,ORD,143,719,12,20,2013-01-01T17:00:00Z
2013,1,1,1217,1218,-1,1525,1529,-4,UA,391,N573UA,EWR,SFO,345,2565,12,18,2013-01-01T17:00:00Z
2013,1,1,1228,1224,4,1631,1604,27,UA,1114,N38459,EWR,PHX,339,2133,12,24,2013-01-01T17:00:00Z
2013,1,1,1241,1247,-6,1342,1355,-13,EV,4129,N36915,EWR,DCA,45,199,12,47,2013-01-01T17:00:00Z
2013,1,1,1306,1240,26,1622,1555,27,AA,2041,N5DMAA,JFK,MIA,163,1089,12,40,2013-01-01T17:00:00Z
2013,1,1,1350,1355,-5,1456,1510,-14,B6,602,N216JB,JFK,PWM,49,273,13,55,2013-01-01T18:00:00Z
2013,1,1,1358,1350,8,1742,1715,27,US,688,N654AW,EWR,PHX,318,2133,13,50,2013-01-01T18:00:00Z
2013,1,1,1456,1455,1,1830,1813,17,UA,1134,N24212,EWR,AUS,252,1504,14,55,2013-01-01T19:00:00Z
2013,1,1,1518,1516,2,1837,1832,5,UA,1699,N53442,EWR,SFO,348,2565,15,16,2013-01-01T20:00:00Z
2013,1,1,1524,1457,27,1828,1801,27,B6,141,N504JB,JFK,PBI,156,1028,14,57,2013-01-01T19:00:00Z
2013,1,1,1527,1530,-3,1841,1855,-14,AA,1039,N3HYAA,JFK,FLL,163,1069,15,30,2013-01-01T20:00:00Z
2013,1,1,1539,1530,9,1904,1910,-6,AA,85,N342AA,JFK,SFO,360,2586,15,30,2013-01-01T20:00:00Z
2013,1,1,1540,1338,122,2020,1825,115,B6,705,N570JB,JFK,SJU,193,1598,13,38,2013-01-01T18:00:00Z
2013,1,1,1548,1420,88,1751,1620,91,MQ,4588,N6EAMQ,LGA,MSP,167,1020,14,20,2013-01-01T19:00:00Z
2013,1,1,1607,1443,84,1711,1553,78,UA,465,N435UA,EWR,BOS,35,200,14,43,2013-01-01T19:00:00Z
2013,1,1,1626,1630,-4,1855,1853,2,DL,702,N361NW,JFK,DTW,108,509,16,30,2013-01-01T21:00:00Z
2013,1,1,1640,1640,0,1859,1850,9,MQ,4540,N723MQ,LGA,DTW,106,502,16,40,2013-01-01T21:00:00Z
2013,1,1,1650,1615,35,2009,1913,56,B6,985,N564JB,LGA,TPA,162,1010,16,15,2013-01-01T21:00:00Z
2013,1,1,1655,1700,-5,1953,1950,3,AA,575,N5DRAA,JFK,EGE,280,1747,17,0,2013-01-01T22:00:00Z
2013,1,1,1657,1650,7,1921,1840,41,WN,2773,N462WN,EWR,STL,181,872,16,50,2013-01-01T21:00:00Z
2013,1,1,1658,1700,-2,1808,1840,-32,MQ,4323,N688MQ,JFK,ORF,52,290,17,0,2013-01-01T22:00:00Z
2013,1,1,1702,1700,2,2044,2028,16,UA,1259,N16632,LGA,IAH,234,1416,17,0,2013-01-01T22:00:00Z
2013,1,1,1712,1700,12,2042,2036,6,UA,635,N485UA,EWR,SAT,242,1569,17,0,2013-01-01T22:00:00Z
2013,1,1,1800,1800,0,1951,1954,-3,UA,1053,N16703,EWR,CLE,83,404,18,0,2013-01-01T23:00:00Z
2013,1,1,1832,1828,4,2144,2144,0,UA,1075,N18220,EWR,SNA,342,2434,18,28,2013-01-01T23:00:00Z
2013,1,1,1840,1836,4,2022,2010,12,B6,130,N281JB,JFK,BUF,70,301,18,36,2013-01-01T23:00:00Z
2013,1,1,1850,1900,-10,2007,2016,-9,EV,5714,N835AS,JFK,IAD,55,228,19,0,2013-01-02T00:00:00Z
2013,1,1,1853,1900,-7,2004,2018,-14,US,2187,N951UW,LGA,DCA,54,214,19,0,2013-01-02T00:00:00Z
2013,1,1,1904,1905,-1,2157,2208,-11,UA,1444,N14242,EWR,TPA,150,997,19,5,2013-01-02T00:00:00Z
2013,1,1,1910,1855,15,2118,2103,15,US,1491,N540UW,LGA,CLT,107,544,18,55,2013-01-01T23:00:00Z
2013,1,1,1915,1904,11,2242,2246,-4,UA,1606,N76503,EWR,SFO,351,2565,19,4,2013-01-02T00:00:00Z
2013,1,1,1939,1840,59,29,2151,NA,9E,3325,N905XJ,JFK,DFW,NA,1391,18,40,2013-01-01T23:00:00Z
2013,1,1,1957,2005,-8,2100,2126,-26,9E,4091,N8598B,JFK,BWI,41,184,20,5,2013-01-02T01:00:00Z
2013,1,1,2008,2015,-7,2206,2210,-4,MQ,4555,N734MQ,LGA,CMH,91,479,20,15,2013-01-02T01:00:00Z
2013,1,1,2026,2004,22,2157,2133,24,EV,4224,N11189,EWR,MKE,130,725,20,4,2013-01-02T01:00:00Z
2013,1,1,2055,2100,-5,2350,2355,-5,UA,380,N441UA,EWR,PBI,142,1023,21,0,2013-01-02T02:00:00Z
2013,1,1,2122,2125,-3,2312,2250,22,MQ,4660,N1EAMQ,LGA,BNA,153,764,21,25,2013-01-02T02:00:00Z
2013,1,1,2157,2155,2,43,41,2,B6,43,N537JB,JFK,MCO,140,944,21,55,2013-01-02T02:00:00Z
2013,1,1,2229,2159,30,149,100,49,B6,11,N531JB,JFK,FLL,153,1069,21,59,2013-01-02T02:00:00Z
2013,1,1,2326,2130,116,131,18,73,B6,199,N594JB,JFK,LAS,290,2248,21,30,2013-01-02T02:00:00Z
2013,1,1,2327,2250,37,32,2359,33,B6,22,N639JB,JFK,SYR,45,209,22,50,2013-01-02T03:00:00Z
2013,1,1,2353,2359,-6,425,445,-20,B6,739,N591JB,JFK,PSE,195,1617,23,59,2013-01-02T04:00:00Z
2013,1,2,558,600,-2,916,931,-15,UA,303,N505UA,JFK,SFO,341,2586,6,0,2013-01-02T11:00:00Z
2013,1,2,600,600,0,737,725,12,WN,3136,N8311Q,LGA,MDW,117,725,6,0,2013-01-02T11:00:00Z
2013,1,2,603,600,3,733,745,-12,AA,301,N3CRAA,LGA,ORD,118,733,6,0,2013-01-02T11:00:00Z
2013,1,2,632,630,2,941,940,1,UA,387,N521UA,EWR,LAX,325,2454,6,30,2013-01-02T11:00:00Z
2013,1,2,647,645,2,849,916,-27,UA,320,N587UA,LGA,DEN,218,1620,6,45,2013-01-02T11:00:00Z
2013,1,2,654,651,3,1003,955,8,UA,1701,N78285,EWR,FLL,168,1065,6,51,2013-01-02T11:00:00Z
2013,1,2,700,630,30,917,840,37,EV,4471,N17984,EWR,CLT,102,529,6,30,2013-01-02T11:00:00Z
2013,1,2,701,705,-4,1001,943,18,DL,1445,N339NB,LGA,MSY,193,1183,7,5,2013-01-02T12:00:00Z
2013,1,2,715,715,0,1047,1112,-25,UA,223,N517UA,JFK,SFO,341,2586,7,15,2013-01-02T12:00:00Z
2013,1,2,728,730,-2,1001,952,9,UA,311,N413UA,EWR,DEN,251,1605,7,30,2013-01-02T12:00:00Z
2013,1,2,729,730,-1,1011,1056,-45,DL,495,N3768,JFK,SEA,309,2422,7,30,2013-01-02T12:00:00Z
2013,1,2,732,730,2,1105,1100,5,AA,33,N322AA,JFK,LAX,351,2475,7,30,2013-01-02T12:00:00Z
2013,1,2,732,732,0,1047,1040,7,UA,1509,N73291,LGA,IAH,230,1416,7,32,2013-01-02T12:00:00Z
2013,1,2,737,745,-8,1042,1036,6,B6,983,N504JB,LGA,TPA,162,1010,7,45,2013-01-02T12:00:00Z
2013,1,2,744,730,14,1017,1007,10,DL,807,N989DL,EWR,ATL,128,746,7,30,2013-01-02T12:00:00Z
2013,1,2,757,800,-3,1058,1127,-29,DL,1843,N918DL,JFK,MIA,155,1089,8,0,2013-01-02T13:00:00Z
2013,1,2,758,755,3,1052,1110,-18,AA,2267,N3CNAA,LGA,MIA,160,1096,7,55,2013-01-02T12:00:00Z
2013,1,2,818,805,13,1044,1005,39,B6,219,N339JB,JFK,CLT,108,541,8,5,2013-01-02T13:00:00Z
2013,1,2,833,558,155,1018,727,171,UA,651,N448UA,EWR,ORD,129,719,5,58,2013-01-02T10:00:00Z
2013,1,2,834,823,11,1039,1018,21,EV,4691,N26549,EWR,DAY,106,533,8,23,2013-01-02T13:00:00Z
2013,1,2,834,800,34,1226,1145,41,WN,2392,N923WN,EWR,PHX,331,2133,8,0,2013-01-02T13:00:00Z
2013,1,2,857,900,-3,1041,1110,-29,MQ,4478,N856MQ,LGA,DTW,80,502,9,0,2013-01-02T14:00:00Z
2013,1,2,858,900,-2,1230,1220,10,AA,647,N5ENAA,JFK,MIA,163,1089,9,0,2013-01-02T14:00:00Z
2013,1,2,912,905,7,1114,1120,-6,DL,181,N359NB,LGA,DTW,92,502,9,5,2013-01-02T14:00:00Z
2013,1,2,925,920,5,1124,1108,16,B6,1103,N239JB,JFK,RDU,88,427,9,20,2013-01-02T14:00:00Z
2013,1,2,928,900,28,1233,1204,29,UA,1148,N14219,EWR,TPA,159,997,9,0,2013-01-02T14:00:00Z
2013,1,2,929,929,0,1252,1237,15,UA,1018,N14102,EWR,PBI,154,1023,9,29,2013-01-02T14:00:00Z
2013,1,2,950,955,-5,1219,1220,-1,MQ,4654,N1EAMQ,LGA,ATL,121,762,9,55,2013-01-02T14:00:00Z
2013,1,2,1000,1000,0,1307,1325,-18,US,75,N667AW,EWR,PHX,292,2133,10,0,2013-01-02T15:00:00Z
2013,1,2,1015,1015,0,1250,1307,-17,DL,1529,N3758Y,JFK,LAS,310,2248,10,15,2013-01-02T15:00:00Z
2013,1,2,1020,1023,-3,1242,1252,-10,FL,347,N997AT,LGA,ATL,122,762,10,23,2013-01-02T15:00:00Z
2013,1,2,1027,1026,1,1328,1339,-11,UA,1563,N14704,LGA,IAH,219,1416,10,26,2013-01-02T15:00:00Z
2013,1,2,1038,1030,8,1347,1340,7,AA,19,N328AA,JFK,LAX,344,2475,10,30,2013-01-02T15:00:00Z
2013,1,2,1045,959,46,1242,1129,73,MQ,4670,N542MQ,LGA,BNA,134,764,9,59,2013-01-02T14:00:00Z
2013,1,2,1051,1055,-4,1356,1405,-9,AA,739,N3JMAA,LGA,DFW,228,1389,10,55,2013-01-02T15:00:00Z
2013,1,2,1056,1100,-4,1334,1400,-26,UA,1605,N11206,EWR,LAS,314,2227,11,0,2013-01-02T16:00:00Z
2013,1,2,1123,1110,13,1434,1340,54,UA,1477,N76529,LGA,DEN,270,1620,11,10,2013-01-02T16:00:00Z
2013,1,2,1139,1140,-1,1436,1445,-9,AA,1623,N3GSAA,EWR,MIA,154,1085,11,40,2013-01-02T16:00:00Z
2013,1,2,1156,1158,-2,1517,1502,15,B6,625,N192JB,JFK,HOU,241,1428,11,58,2013-01-02T16:00:00Z
2013,1,2,1204,1200,4,1511,1510,1,AA,3,N319AA,JFK,LAX,341,2475,12,0,2013-01-02T17:00:00Z
2013,1,2,1209,1212,-3,1451,1440,11,UA,1492,N14214,EWR,DEN,246,1605,12,12,2013-01-02T17:00:00Z
2013,1,2,1234,1225,9,1354,1348,6,B6,66,N304JB,JFK,BUF,63,301,12,25,2013-01-02T17:00:00Z
2013,1,2,1245,1249,-4,1718,1800,-42,DL,315,N679DA,JFK,SJU,188,1598,12,49,2013-01-02T17:00:00Z
2013,1,2,1253,1300,-7,1505,1508,-3,9E,3903,N8432A,EWR,CVG,111,569,13,0,2013-01-02T18:00:00Z
2013,1,2,1257,1257,0,1613,1607,6,UA,1434,N24706,EWR,DFW,231,1372,12,57,2013-01-02T17:00:00Z
2013,1,2,1301,1259,2,1358,1404,-6,B6,1006,N306JB,JFK,BOS,40,187,12,59,2013-01-02T17:00:00Z
2013,1,2,1305,1300,5,1442,1440,2,AA,329,N581AA,LGA,ORD,135,733,13,0,2013-01-02T18:00:00Z
2013,1,2,1339,1341,-2,1651,1642,9,UA,1164,N25705,EWR,FLL,172,1065,13,41,2013-01-02T18:00:00Z
2013,1,2,1346,1350,-4,1702,1715,-13,US,688,N656AW,EWR,PHX,299,2133,13,50,2013-01-02T18:00:00Z
2013,1,2,1356,1359,-3,1509,1515,-6,EV,5712,N835AS,JFK,IAD,57,228,13,59,2013-01-02T18:00:00Z
2013,1,2,1421,1314,67,1515,1415,60,EV,4340,N16559,EWR,BWI,37,169,13,14,2013-01-02T18:00:00Z
2013,1,2,1451,1457,-6,1755,1801,-6,B6,141,N508JB,JFK,PBI,157,1028,14,57,2013-01-02T19:00:00Z
2013,1,2,1456,1500,-4,1824,1810,14,DL,1997,N926DL,LGA,PBI,155,1035,15,0,2013-01-02T20:00:00Z
2013,1,2,1506,1455,11,1824,1825,-1,AA,1769,N5EUAA,JFK,MIA,163,1089,14,55,2013-01-02T19:00:00Z
2013,1,2,1518,1530,-12,1713,1725,-12,AA,2223,N569AA,LGA,STL,148,888,15,30,2013-01-02T20:00:00Z
2013,1,2,1526,1530,-4,1729,1737,-8,US,1665,N751UW,LGA,CLT,94,544,15,30,2013-01-02T20:00:00Z
2013,1,2,1534,1515,19,1713,1656,17,9E,3792,N8390A,JFK,ROC,54,264,15,15,2013-01-02T20:00:00Z
2013,1,2,1542,1540,2,1805,1748,17,9E,3338,N933XJ,JFK,ORD,150,740,15,40,2013-01-02T20:00:00Z
2013,1,2,1542,1535,7,1920,1850,30,AA,763,N3CFAA,LGA,DFW,229,1389,15,35,2013-01-02T20:00:00Z
2013,1,2,1556,1600,-4,1935,1939,-4,DL,1508,N977DL,JFK,RSW,174,1074,16,0,2013-01-02T21:00:00Z
2013,1,2,1557,1529,28,1853,1840,13,UA,80,N33266,EWR,MIA,161,1085,15,29,2013-01-02T20:00:00Z
2013,1,2,1602,1605,-3,1843,1912,-29,DL,91,N375DA,JFK,LAS,320,2248,16,5,2013-01-02T21:00:00Z
2013,1,2,1603,1517,46,1800,1639,81,EV,4580,N13968,EWR,MKE,154,725,15,17,2013-01-02T20:00:00Z
2013,1,2,1605,1607,-2,2010,1947,23,UA,1635,N76504,EWR,PHX,340,2133,16,7,2013-01-02T21:00:00Z
2013,1,2,1626,1630,-4,1935,2003,-28,DL,1043,N3745B,JFK,SEA,323,2422,16,30,2013-01-02T21:00:00Z
2013,1,2,1629,1630,-1,1905,1944,-39,UA,985,N530UA,EWR,SAN,319,2425,16,30,2013-01-02T21:00:00Z
2013,1,2,1658,1700,-2,1920,1920,0,9E,3347,N907XJ,JFK,CVG,111,589,17,0,2013-01-02T22:00:00Z
2013,1,2,1724,1725,-1,2116,2105,11,DL,513,N712TW,JFK,LAX,381,2475,17,25,2013-01-02T22:00:00Z
2013,1,2,1738,1740,-2,2028,2112,-44,DL,1339,N3754A,JFK,PDX,322,2454,17,40,2013-01-02T22:00:00Z
2013,1,2,1739,1745,-6,2028,2112,-44,DL,503,N3760C,JFK,SAN,319,2446,17,45,2013-01-02T22:00:00Z
2013,1,2,1740,1725,15,2026,2021,5,UA,1109,N77258,EWR,MCO,143,937,17,25,2013-01-02T22:00:00Z
2013,1,2,1742,1745,-3,2123,2055,28,AA,785,N3JPAA,LGA,DFW,245,1389,17,45,2013-01-02T22:00:00Z
2013,1,2,1806,1801,5,2140,2137,3,UA,1209,N12116,EWR,LAX,341,2454,18,1,2013-01-02T23:00:00Z
2013,1,2,1821,1830,-9,2000,2015,-15,MQ,4674,N537MQ,LGA,CLE,74,419,18,30,2013-01-02T23:00:00Z
2013,1,2,1825,1835,-10,2033,2103,-30,9E,3830,N820AY,JFK,CHS,104,636,18,35,2013-01-02T23:00:00Z
2013,1,2,1828,1830,-2,2029,2055,-26,DL,924,N346NB,JFK,MSP,151,1029,18,30,2013-01-02T23:00:00Z
2013,1,2,1840,1845,-5,1953,2024,-31,DL,904,N319NB,JFK,BOS,38,187,18,45,2013-01-02T23:00:00Z
2013,1,2,1848,1840,8,2333,2151,NA,9E,3325,N920XJ,JFK,DFW,NA,1391,18,40,2013-01-02T23:00:00Z
2013,1,2,1849,1850,-1,2038,2050,-12,AA,2019,N590AA,LGA,STL,155,888,18,50,2013-01-02T23:00:00Z
2013,1,2,1857,1900,-3,2352,2353,-1,B6,699,N552JB,JFK,SJU,191,1598,19,0,2013-01-03T00:00:00Z
2013,1,2,1858,1855,3,2054,2103,-9,US,1491,N185UW,LGA,CLT,93,544,18,55,2013-01-02T23:00:00Z
2013,1,2,1908,1910,-2,2227,2252,-25,UA,1059,N73299,EWR,SFO,344,2565,19,10,2013-01-03T00:00:00Z
2013,1,2,1911,1859,12,2220,2234,-14,B6,171,N506JB,JFK,SMF,328,2521,18,59,2013-01-02T23:00:00Z
2013,1,2,1915,1848,27,2225,2200,25,UA,1128,N73283,LGA,IAH,230,1416,18,48,2013-01-02T23:00:00Z
2013,1,2,1924,1929,-5,2255,2242,13,DL,1435,N997DL,LGA,TPA,155,1010,19,29,2013-01-03T00:00:00Z
2013,1,2,1927,1930,-3,2359,2306,NA,9E,3401,N908XJ,JFK,SAT,NA,1587,19,30,2013-01-03T00:00:00Z
2013,1,2,1940,1909,31,2226,2122,64,EV,4085,N12135,EWR,OMA,208,1134,19,9,2013-01-03T00:00:00Z
2013,1,2,1956,2000,-4,2249,2243,6,DL,1147,N689DL,LGA,ATL,125,762,20,0,2013-01-03T01:00:00Z
2013,1,2,1959,2000,-1,2153,2211,-18,DL,2131,N369NB,LGA,DTW,81,502,20,0,2013-01-03T01:00:00Z
2013,1,2,2030,2028,2,8,2351,17,UA,1615,N24211,EWR,AUS,252,1504,20,28,2013-01-03T01:00:00Z
2013,1,2,2036,2035,1,2137,2213,-36,9E,3357,N922XJ,JFK,DCA,42,213,20,35,2013-01-03T01:00:00Z
2013,1,2,2050,2010,40,2229,2150,39,EV,3274,N12996,EWR,RDU,78,416,20,10,2013-01-03T01:00:00Z
2013,1,2,2119,2110,9,2227,2223,4,EV,4119,N14168,EWR,RIC,50,277,21,10,2013-01-03T02:00:00Z
2013,1,2,2124,2110,14,153,157,-4,UA,1575,N74856,EWR,SJU,190,1608,21,10,2013-01-03T02:00:00Z
2013,1,2,2241,2245,-4,2350,5,-15,B6,30,N184JB,JFK,ROC,53,264,22,45,2013-01-03T03:00:00Z
2013,1,2,2309,2200,69,5,2307,58,EV,4485,N13123,EWR,BWI,37,169,22,0,2013-01-03T03:00:00Z
2013,1,2,NA,1321,NA,NA,1536,NA,EV,3849,N13550,EWR,IND,NA,645,13,21,2013-01-02T18:00:00Z
2013,1,3,32,2359,33,504,442,22,B6,707,N763JB,JFK,SJU,193,1598,23,59,2013-01-04T04:00:00Z
2013,1,3,556,600,-4,903,850,13,B6,343,N564JB,EWR,PBI,153,1023,6,0,2013-01-03T11:00:00Z
2013,1,3,604,600,4,852,925,-33,UA,303,N517UA,JFK,SFO,324,2586,6,0,2013-01-03T11:00:00Z
2013,1,3,653,655,-2,952,1030,-38,DL,1415,N3764D,JFK,SLC,272,1990,6,55,2013-01-03T11:00:00Z
2013,1,3,700,700,0,851,836,15,UA,1162,N76269,EWR,ORD,126,719,7,0,2013-01-03T12:00:00Z
2013,1,3,701,700,1,937,1014,-37,B6,671,N624JB,JFK,LAX,313,2475,7,0,2013-01-03T12:00:00Z
2013,1,3,704,705,-1,946,1018,-32,UA,604,N573UA,EWR,LAX,307,2454,7,5,2013-01-03T12:00:00Z
2013,1,3,707,715,-8,1204,1206,-2,B6,715,N588JB,JFK,SJU,190,1598,7,15,2013-01-03T12:00:00Z
2013,1,3,720,710,10,910,850,20,MQ,3737,N534MQ,EWR,ORD,134,719,7,10,2013-01-03T12:00:00Z
2013,1,3,742,745,-3,905,922,-17,UA,549,N446UA,EWR,ORD,129,719,7,45,2013-01-03T12:00:00Z
2013,1,3,745,750,-5,946,940,6,9E,3611,N8794B,JFK,PIT,95,340,7,50,2013-01-03T12:00:00Z
2013,1,3,805,810,-5,1043,1030,13,FL,346,N954AT,LGA,ATL,134,762,8,10,2013-01-03T13:00:00Z
2013,1,3,814,815,-1,1022,1016,6,US,675,N680AW,EWR,CLT,99,529,8,15,2013-01-03T13:00:00Z
2013,1,3,815,815,0,949,958,-9,9E,3521,N914XJ,JFK,ORD,123,740,8,15,2013-01-03T13:00:00Z
2013,1,3,858,900,-2,1124,1133,-9,UA,1643,N17104,EWR,DEN,219,1605,9,0,2013-01-03T14:00:00Z
2013,1,3,901,905,-4,1014,1025,-11,B6,1305,N294JB,JFK,IAD,52,228,9,5,2013-01-03T14:00:00Z
2013,1,3,926,920,6,1140,1125,15,MQ,4582,N542MQ,LGA,CLT,97,544,9,20,2013-01-03T14:00:00Z
2013,1,3,936,845,51,1446,1350,56,AA,1357,N5FFAA,JFK,SJU,205,1598,8,45,2013-01-03T13:00:00Z
2013,1,3,937,755,102,1246,1110,96,AA,2267,N3BLAA,LGA,MIA,165,1096,7,55,2013-01-03T12:00:00Z
2013,1,3,944,940,4,1300,1235,25,B6,361,N563JB,LGA,PBI,164,1035,9,40,2013-01-03T14:00:00Z
2013,1,3,949,955,-6,1051,1100,-9,9E,3667,N8877A,JFK,PHL,27,94,9,55,2013-01-03T14:00:00Z
2013,1,3,957,1000,-3,1312,1341,-29,DL,1765,N703TW,JFK,SFO,347,2586,10,0,2013-01-03T15:00:00Z
2013,1,3,1018,930,48,1144,1103,41,9E,3661,N8475B,JFK,ROC,60,264,9,30,2013-01-03T14:00:00Z
2013,1,3,1026,1030,-4,1323,1415,-52,VX,23,N855VA,JFK,SFO,335,2586,10,30,2013-01-03T15:00:00Z
2013,1,3,1115,1116,-1,1355,1414,-19,UA,1143,N23708,EWR,PBI,149,1023,11,16,2013-01-03T16:00:00Z
2013,1,3,1121,1114,7,1325,1345,-20,UA,1235,N11206,LGA,DEN,225,1620,11,14,2013-01-03T16:00:00Z
2013,1,3,1228,1235,-7,1503,1606,-63,DL,2174,N389DA,JFK,SLC,260,1990,12,35,2013-01-03T17:00:00Z
2013,1,3,1250,1250,0,1504,1449,15,EV,4893,N754EV,EWR,DTW,91,488,12,50,2013-01-03T17:00:00Z
2013,1,3,1250,1300,-10,1346,1406,-20,9E,3638,N602XJ,JFK,PHL,27,94,13,0,2013-01-03T18:00:00Z
2013,1,3,1253,1300,-7,1423,1440,-17,AA,329,N492AA,LGA,ORD,119,733,13,0,2013-01-03T18:00:00Z
2013,1,3,1254,1259,-5,1347,1404,-17,B6,1006,N294JB,JFK,BOS,35,187,12,59,2013-01-03T17:00:00Z
2013,1,3,1258,1253,5,1601,1555,6,UA,1673,N35260,EWR,MCO,162,937,12,53,2013-01-03T17:00:00Z
2013,1,3,1321,1320,1,1533,1508,25,EV,4628,N21144,EWR,STL,160,872,13,20,2013-01-03T18:00:00Z
2013,1,3,1351,1355,-4,1450,1510,-20,B6,602,N178JB,JFK,PWM,45,273,13,55,2013-01-03T18:00:00Z
2013,1,3,1353,1359,-6,1505,1517,-12,EV,5712,N830AS,JFK,IAD,45,228,13,59,2013-01-03T18:00:00Z
2013,1,3,1357,1350,7,1550,1545,5,MQ,4577,N516MQ,LGA,CLT,92,544,13,50,2013-01-03T18:00:00Z
2013,1,3,1413,1345,28,1715,1703,12,UA,1164,N34137,EWR,FLL,166,1065,13,45,2013-01-03T18:00:00Z
2013,1,3,1417,1420,-3,1546,1550,-4,MQ,3728,N5PBMQ,EWR,ORD,116,719,14,20,2013-01-03T19:00:00Z
2013,1,3,1453,1439,14,1754,1751,3,UA,1175,N77510,EWR,RSW,166,1068,14,39,2013-01-03T19:00:00Z
2013,1,3,1455,1446,9,1801,1757,4,UA,477,N493UA,LGA,IAH,227,1416,14,46,2013-01-03T19:00:00Z
2013,1,3,1500,1355,65,1832,1711,81,DL,2079,N908DL,LGA,FLL,168,1076,13,55,2013-01-03T18:00:00Z
2013,1,3,1504,1444,20,1846,1802,44,UA,471,N446UA,EWR,AUS,248,1504,14,44,2013-01-03T19:00:00Z
2013,1,3,1540,1545,-5,1820,1815,5,DL,1942,N326NB,EWR,ATL,126,746,15,45,2013-01-03T20:00:00Z
2013,1,3,1547,1540,7,1845,1900,-15,UA,161,N12116,JFK,LAX,323,2475,15,40,2013-01-03T20:00:00Z
2013,1,3,1553,1600,-7,1915,1915,0,AA,565,N3BKAA,JFK,DFW,231,1391,16,0,2013-01-03T21:00:00Z
2013,1,3,1554,1600,-6,1934,1930,4,DL,161,N374NW,JFK,MIA,183,1089,16,0,2013-01-03T21:00:00Z
2013,1,3,1554,1555,-1,1759,1817,-18,DL,1771,N366NB,JFK,DTW,91,509,15,55,2013-01-03T20:00:00Z
2013,1,3,1604,1600,4,1917,1912,5,DL,4,N3767,JFK,MCO,161,944,16,0,2013-01-03T21:00:00Z
2013,1,3,1607,1610,-3,1735,1800,-25,AA,341,N511AA,LGA,ORD,120,733,16,10,2013-01-03T21:00:00Z
2013,1,3,1617,1605,12,1925,1925,0,9E,3325,N910XJ,JFK,DFW,220,1391,16,5,2013-01-03T21:00:00Z
2013,1,3,1619,1615,4,2001,1913,48,B6,985,N665JB,LGA,TPA,180,1010,16,15,2013-01-03T21:00:00Z
2013,1,3,1633,1620,13,1920,1914,6,UA,559,N473UA,EWR,MCO,151,937,16,20,2013-01-03T21:00:00Z
