year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,1,1056,1100,-4,1407,1413,-6,DL,2185,N917DL,LGA,TPA,158,1010,11,0,2013-01-01T16:00:00Z
2013,1,1,1111,1115,-4,1222,1226,-4,B6,24,N279JB,JFK,BTV,52,266,11,15,2013-01-01T16:00:00Z
2013,1,1,1127,1130,-3,1504,1448,16,UA,703,N518UA,JFK,LAX,357,2475,11,30,2013-01-01T16:00:00Z
2013,1,1,1130,1131,-1,1345,1342,3,DL,2219,N343NB,LGA,MSP,166,1020,11,31,2013-01-01T16:00:00Z
2013,1,1,1144,1145,-1,1422,1411,11,EV,4876,N695CA,EWR,ATL,126,746,11,45,2013-01-01T16:00:00Z
2013,1,1,1153,1200,-7,1450,1529,-39,DL,863,N712TW,JFK,LAX,330,2475,12,0,2013-01-01T17:00:00Z
2013,1,1,1157,1158,-1,1310,1315,-5,EV,4511,N16546,EWR,ROC,50,246,11,58,2013-01-01T16:00:00Z
2013,1,1,1206,1209,-3,1325,1328,-3,EV,4216,N14168,EWR,BUF,59,282,12,9,2013-01-01T17:00:00Z
2013,1,1,1255,1255,0,1540,1535,5,WN,1251,N732SW,LGA,DEN,264,1620,12,55,2013-01-01T17:00:00Z
2013,1,1,1255,1200,55,1451,1330,81,MQ,4601,N518MQ,LGA,BNA,139,764,12,0,2013-01-01T17:00:00Z
2013,1,1,1302,1259,3,1402,1404,-2,B6,1006,N273JB,JFK,BOS,40,187,12,59,2013-01-01T17:00:00Z
2013,1,1,1310,1300,10,1559,1554,5,B6,991,N593JB,JFK,PBI,150,1028,13,0,2013-01-01T18:00:00Z
2013,1,1,1320,1320,0,1625,1636,-11,UA,1425,N58101,EWR,LAX,334,2454,13,20,2013-01-01T18:00:00Z
2013,1,1,1336,1340,-4,1508,1500,8,EV,4665,N13988,EWR,PIT,69,319,13,40,2013-01-01T18:00:00Z
2013,1,1,1346,1330,16,1736,1710,26,WN,2335,N900WN,EWR,PHX,334,2133,13,30,2013-01-01T18:00:00Z
2013,1,1,1351,1355,-4,1446,1459,-13,EV,4434,N13566,EWR,MHT,37,209,13,55,2013-01-01T18:00:00Z
2013,1,1,1421,1422,-1,1517,1535,-18,B6,1010,N274JB,JFK,BOS,38,187,14,22,2013-01-01T19:00:00Z
2013,1,1,1430,1430,0,1735,1744,-9,UA,997,N452UA,LGA,IAH,227,1416,14,30,2013-01-01T19:00:00Z
2013,1,1,1436,1435,1,1840,1820,20,DL,1322,N722TW,JFK,SFO,375,2586,14,35,2013-01-01T19:00:00Z
2013,1,1,1439,1445,-6,1558,1613,-15,DL,1972,N319NB,JFK,DCA,56,213,14,45,2013-01-01T19:00:00Z
2013,1,1,1452,1455,-3,1637,1639,-2,9E,3295,N920XJ,JFK,BUF,68,301,14,55,2013-01-01T19:00:00Z
2013,1,1,1458,1500,-2,1658,1655,3,MQ,4429,N736MQ,LGA,CMH,94,479,15,0,2013-01-01T20:00:00Z
2013,1,1,1459,1501,-2,1651,1651,0,EV,5675,N15572,EWR,CMH,96,463,15,1,2013-01-01T20:00:00Z
2013,1,1,1520,1430,50,1835,1735,60,AA,883,N589AA,EWR,DFW,236,1372,14,30,2013-01-01T19:00:00Z
2013,1,1,1520,1520,0,1817,1816,1,UA,1593,N13750,EWR,MCO,152,937,15,20,2013-01-01T20:00:00Z
2013,1,1,1525,1340,105,1831,1626,125,B6,525,N231JB,EWR,MCO,152,937,13,40,2013-01-01T18:00:00Z
2013,1,1,1531,1520,11,1809,1750,19,UA,365,N514UA,EWR,DEN,247,1605,15,20,2013-01-01T20:00:00Z
2013,1,1,1552,1600,-8,1749,1757,-8,9E,3459,N910XJ,JFK,BNA,150,765,16,0,2013-01-01T21:00:00Z
2013,1,1,1557,1600,-3,1746,1742,4,UA,687,N487UA,LGA,ORD,143,733,16,0,2013-01-01T21:00:00Z
2013,1,1,1558,1359,119,1718,1515,123,EV,5712,N826AS,JFK,IAD,53,228,13,59,2013-01-01T18:00:00Z
2013,1,1,1603,1547,16,1720,1708,12,EV,3272,N14168,EWR,BUF,58,282,15,47,2013-01-01T20:00:00Z
2013,1,1,1603,1600,3,1912,1906,6,UA,367,N820UA,EWR,FLL,162,1065,16,0,2013-01-01T21:00:00Z
2013,1,1,1605,1610,-5,1804,1800,4,AA,341,N569AA,LGA,ORD,146,733,16,10,2013-01-01T21:00:00Z
2013,1,1,1610,1615,-5,1913,1948,-35,DL,1411,N947DL,JFK,FLL,155,1069,16,15,2013-01-01T21:00:00Z
2013,1,1,1627,1630,-3,1940,2020,-40,VX,27,N847VA,JFK,SFO,354,2586,16,30,2013-01-01T21:00:00Z
2013,1,1,1631,1630,1,1935,1950,-15,UA,1726,N75425,EWR,SAN,346,2425,16,30,2013-01-01T21:00:00Z
2013,1,1,1632,1635,-3,1824,1810,14,MQ,3695,N507MQ,EWR,ORD,139,719,16,35,2013-01-01T21:00:00Z
2013,1,1,1649,1639,10,1937,1911,26,EV,4705,N14960,EWR,ATL,139,746,16,39,2013-01-01T21:00:00Z
2013,1,1,1655,1621,34,1804,1724,40,EV,3260,N19554,EWR,ALB,36,143,16,21,2013-01-01T21:00:00Z
2013,1,1,1655,1700,-5,2027,2049,-22,DL,31,N713TW,JFK,SFO,357,2586,17,0,2013-01-01T22:00:00Z
2013,1,1,1655,1655,0,2025,2030,-5,VX,413,N626VA,JFK,LAX,362,2475,16,55,2013-01-01T21:00:00Z
2013,1,1,1701,1710,-9,2026,2015,11,AA,695,N3FUAA,JFK,AUS,247,1521,17,10,2013-01-01T22:00:00Z
2013,1,1,1716,1545,91,2140,2039,61,B6,703,N651JB,JFK,SJU,183,1598,15,45,2013-01-01T20:00:00Z
2013,1,1,1719,1720,-1,1908,1905,3,MQ,4479,N713MQ,LGA,RDU,80,431,17,20,2013-01-01T22:00:00Z
2013,1,1,1732,1630,62,2028,1825,123,EV,4092,N16911,EWR,DAY,119,533,16,30,2013-01-01T21:00:00Z
2013,1,1,1740,1630,70,2102,1954,68,DL,2139,N369NW,LGA,MIA,167,1096,16,30,2013-01-01T21:00:00Z
2013,1,1,1740,1745,-5,2158,2020,NA,MQ,4413,N739MQ,LGA,XNA,NA,1147,17,45,2013-01-01T22:00:00Z
2013,1,1,1744,1750,-6,2043,2045,-2,B6,527,N661JB,EWR,MCO,137,937,17,50,2013-01-01T22:00:00Z
2013,1,1,1758,1800,-2,1905,1917,-12,B6,1016,N304JB,JFK,BOS,36,187,18,0,2013-01-01T23:00:00Z
2013,1,1,1809,1810,-1,2117,2132,-15,B6,217,N592JB,JFK,LGB,337,2465,18,10,2013-01-01T23:00:00Z
2013,1,1,1815,1325,290,2120,1542,338,EV,4417,N17185,EWR,OMA,213,1134,13,25,2013-01-01T18:00:00Z
2013,1,1,1816,1805,11,2013,1955,18,MQ,4626,N8EGMQ,LGA,CMH,93,479,18,5,2013-01-01T23:00:00Z
2013,1,1,1836,1726,70,2107,1933,94,EV,4179,N14543,EWR,CVG,123,569,17,26,2013-01-01T22:00:00Z
2013,1,1,1846,1855,-9,2336,2355,-19,AA,1613,N5BYAA,JFK,SJU,190,1598,18,55,2013-01-01T23:00:00Z
2013,1,1,1848,1745,63,2238,2120,78,AA,177,N332AA,JFK,SFO,361,2586,17,45,2013-01-01T22:00:00Z
2013,1,1,1855,1848,7,2203,2200,3,UA,1128,N36207,LGA,IAH,231,1416,18,48,2013-01-01T23:00:00Z
2013,1,1,1856,1855,1,2142,2142,0,DL,951,N173DZ,JFK,ATL,132,760,18,55,2013-01-01T23:00:00Z
2013,1,1,1900,1845,15,2212,2227,-15,B6,91,N523JB,JFK,OAK,330,2576,18,45,2013-01-01T23:00:00Z
2013,1,1,1904,1905,-1,2139,2227,-48,DL,2159,N3758Y,JFK,MCO,133,944,19,5,2013-01-02T00:00:00Z
2013,1,1,1906,1915,-9,2211,2244,-33,DL,2391,N922DL,JFK,TPA,159,1005,19,15,2013-01-02T00:00:00Z
2013,1,1,1925,1930,-5,2037,2050,-13,EV,5742,N833AS,LGA,IAD,52,229,19,30,2013-01-02T00:00:00Z
2013,1,1,1926,1910,16,2258,2215,43,AA,2075,N4XFAA,EWR,DFW,248,1372,19,10,2013-01-02T00:00:00Z
2013,1,1,1929,1920,9,3,7,-4,UA,1071,N27205,EWR,BQN,192,1585,19,20,2013-01-02T00:00:00Z
2013,1,1,1930,1745,105,2233,2112,81,DL,503,N3764D,JFK,SAN,333,2446,17,45,2013-01-01T22:00:00Z
2013,1,1,1938,1703,155,2109,1823,166,EV,4300,N18557,EWR,RIC,68,277,17,3,2013-01-01T22:00:00Z
2013,1,1,2018,2020,-2,2314,2324,-10,UA,1299,N13718,EWR,RSW,157,1068,20,20,2013-01-02T01:00:00Z
2013,1,1,2033,2034,-1,2134,2151,-17,UA,994,N486UA,EWR,BOS,35,200,20,34,2013-01-02T01:00:00Z
2013,1,1,2052,2029,23,2349,2350,-1,B6,165,N536JB,JFK,PDX,331,2454,20,29,2013-01-02T01:00:00Z
2013,1,1,2116,2110,6,2202,2212,-10,EV,4404,N15912,EWR,PVD,28,160,21,10,2013-01-02T02:00:00Z
2013,1,1,2134,2045,49,20,2352,28,UA,1106,N27733,EWR,FLL,152,1065,20,45,2013-01-02T01:00:00Z
2013,1,1,2217,2229,-12,249,315,-26,B6,713,N547JB,JFK,SJU,191,1598,22,29,2013-01-02T03:00:00Z
2013,1,1,2240,2245,-5,2340,2356,-16,B6,608,N279JB,JFK,PWM,44,273,22,45,2013-01-02T03:00:00Z
2013,1,1,2307,2245,22,32,2357,35,B6,128,N178JB,JFK,BTV,59,266,22,45,2013-01-02T03:00:00Z
2013,1,2,554,600,-6,845,901,-16,B6,125,N637JB,JFK,FLL,156,1069,6,0,2013-01-02T11:00:00Z
2013,1,2,600,600,0,814,749,25,EV,4334,N13914,EWR,CMH,98,463,6,0,2013-01-02T11:00:00Z
2013,1,2,624,600,24,908,825,43,MQ,4650,N513MQ,LGA,ATL,138,762,6,0,2013-01-02T11:00:00Z
2013,1,2,630,610,20,948,921,27,B6,135,N665JB,JFK,RSW,177,1074,6,10,2013-01-02T11:00:00Z
2013,1,2,637,631,6,821,815,6,UA,1162,N39297,EWR,CLE,79,404,6,31,2013-01-02T11:00:00Z
2013,1,2,640,646,-6,926,941,-15,UA,1627,N37267,EWR,PBI,145,1023,6,46,2013-01-02T11:00:00Z
2013,1,2,642,630,12,854,841,13,US,1433,N538UW,LGA,CLT,109,544,6,30,2013-01-02T11:00:00Z
2013,1,2,647,646,1,738,809,-31,UA,785,N821UA,EWR,BOS,34,200,6,46,2013-01-02T11:00:00Z
2013,1,2,657,700,-3,806,809,-3,US,2163,N945UW,LGA,DCA,46,214,7,0,2013-01-02T12:00:00Z
2013,1,2,714,715,-1,1026,1035,-9,AA,825,N3BAAA,JFK,FLL,161,1069,7,15,2013-01-02T12:00:00Z
2013,1,2,720,600,80,905,735,90,MQ,3768,N520MQ,EWR,ORD,112,719,6,0,2013-01-02T11:00:00Z
2013,1,2,729,720,9,846,840,6,FL,850,N982AT,LGA,MKE,113,738,7,20,2013-01-02T12:00:00Z
2013,1,2,810,800,10,1008,1014,-6,DL,2119,N358NW,LGA,MSP,142,1020,8,0,2013-01-02T13:00:00Z
2013,1,2,811,815,-4,1100,1056,4,DL,914,N328NW,LGA,DEN,253,1620,8,15,2013-01-02T13:00:00Z
2013,1,2,811,815,-4,1126,1131,-5,DL,1167,N305DQ,JFK,TPA,160,1005,8,15,2013-01-02T13:00:00Z
2013,1,2,819,800,19,1127,1103,24,DL,1429,N3743H,JFK,LAS,336,2248,8,0,2013-01-02T13:00:00Z
2013,1,2,841,850,-9,1017,1035,-18,MQ,4558,N730MQ,LGA,CLE,71,419,8,50,2013-01-02T13:00:00Z
2013,1,2,845,842,3,1102,1059,3,EV,4255,N34110,EWR,CHS,108,628,8,42,2013-01-02T13:00:00Z
2013,1,2,901,903,-2,1016,1045,-29,UA,235,N451UA,EWR,ORD,107,719,9,3,2013-01-02T14:00:00Z
2013,1,2,904,910,-6,1026,1027,-1,B6,56,N178JB,JFK,BTV,51,266,9,10,2013-01-02T14:00:00Z
2013,1,2,910,858,12,1114,1105,9,US,1429,N747UW,LGA,CLT,100,544,8,58,2013-01-02T13:00:00Z
2013,1,2,923,929,-6,1431,1421,10,B6,215,N589JB,EWR,SJU,209,1608,9,29,2013-01-02T14:00:00Z
2013,1,2,929,935,-6,1255,1259,-4,DL,1903,N936DL,LGA,SRQ,164,1047,9,35,2013-01-02T14:00:00Z
2013,1,2,929,928,1,1223,1220,3,UA,1597,N24702,EWR,EGE,261,1726,9,28,2013-01-02T14:00:00Z
2013,1,2,940,922,18,1242,1219,23,B6,57,N516JB,JFK,PBI,156,1028,9,22,2013-01-02T14:00:00Z
2013,1,2,959,1002,-3,1312,1319,-7,DL,2379,N905DE,LGA,FLL,159,1076,10,2,2013-01-02T15:00:00Z
2013,1,2,1010,1015,-5,1228,1214,14,US,1441,N702UW,JFK,CLT,111,541,10,15,2013-01-02T15:00:00Z
2013,1,2,1028,1030,-2,1345,1415,-30,VX,23,N855VA,JFK,SFO,357,2586,10,30,2013-01-02T15:00:00Z
2013,1,2,1033,929,64,1235,1132,63,EV,4175,N13914,EWR,AVL,100,583,9,29,2013-01-02T14:00:00Z
2013,1,2,1044,1050,-6,1344,1358,-14,B6,373,N547JB,LGA,FLL,158,1076,10,50,2013-01-02T15:00:00Z
2013,1,2,1109,1115,-6,1312,1315,-3,DL,1031,N366NB,LGA,DTW,92,502,11,15,2013-01-02T16:00:00Z
2013,1,2,1110,1030,40,1231,1210,21,AA,321,N4UCAA,LGA,ORD,116,733,10,30,2013-01-02T15:00:00Z
2013,1,2,1143,1145,-2,1435,1507,-32,UA,1010,N33714,EWR,SNA,334,2434,11,45,2013-01-02T16:00:00Z
2013,1,2,1201,1200,1,1504,1545,-41,VX,25,N846VA,JFK,SFO,338,2586,12,0,2013-01-02T17:00:00Z
2013,1,2,1205,1205,0,1349,1345,4,MQ,4431,N725MQ,LGA,RDU,86,431,12,5,2013-01-02T17:00:00Z
2013,1,2,1206,1209,-3,1311,1328,-17,EV,4216,N14168,EWR,BUF,49,282,12,9,2013-01-02T17:00:00Z
2013,1,2,1213,1220,-7,1421,1415,6,AA,1757,N578AA,LGA,STL,172,888,12,20,2013-01-02T17:00:00Z
2013,1,2,1220,1229,-9,1513,1526,-13,B6,27,N203JB,JFK,TPA,161,1005,12,29,2013-01-02T17:00:00Z
2013,1,2,1244,900,224,1431,1104,207,EV,4412,N13958,EWR,MYR,94,550,9,0,2013-01-02T14:00:00Z
2013,1,2,1249,1245,4,1555,1550,5,AA,745,N3FBAA,LGA,DFW,226,1389,12,45,2013-01-02T17:00:00Z
2013,1,2,1258,1300,-2,1557,1601,-4,UA,1186,N13248,EWR,MIA,159,1085,13,0,2013-01-02T18:00:00Z
2013,1,2,1339,1335,4,1643,1631,12,B6,431,N613JB,LGA,SRQ,167,1047,13,35,2013-01-02T18:00:00Z
2013,1,2,1428,1359,29,1715,1655,20,UA,1122,N12225,EWR,PBI,150,1023,13,59,2013-01-02T18:00:00Z
2013,1,2,1438,1323,75,1651,1526,85,EV,4516,N14916,EWR,MEM,179,946,13,23,2013-01-02T18:00:00Z
2013,1,2,1442,1445,-3,1639,1647,-8,US,1445,N169UW,LGA,CLT,94,544,14,45,2013-01-02T19:00:00Z
2013,1,2,1451,1440,11,1715,1643,32,DL,1231,N320US,LGA,DTW,91,502,14,40,2013-01-02T19:00:00Z
2013,1,2,1500,1430,30,1741,1743,-2,UA,1552,N78285,EWR,SEA,324,2402,14,30,2013-01-02T19:00:00Z
2013,1,2,1503,1430,33,1807,1735,32,AA,883,N4XTAA,EWR,DFW,223,1372,14,30,2013-01-02T19:00:00Z
2013,1,2,1507,1459,8,1804,1805,-1,B6,63,N524JB,JFK,TPA,160,1005,14,59,2013-01-02T19:00:00Z
2013,1,2,1507,1510,-3,1732,1745,-13,MQ,4309,N845MQ,JFK,IND,116,665,15,10,2013-01-02T20:00:00Z
2013,1,2,1519,1410,69,1700,1555,65,MQ,4491,N719MQ,LGA,CLE,70,419,14,10,2013-01-02T19:00:00Z
2013,1,2,1533,1520,13,1824,1815,9,UA,289,N479UA,EWR,MCO,150,937,15,20,2013-01-02T20:00:00Z
2013,1,2,1540,1545,-5,2047,2039,8,B6,703,N618JB,JFK,SJU,195,1598,15,45,2013-01-02T20:00:00Z
2013,1,2,1548,1340,128,1710,1500,130,EV,4617,N10575,EWR,PIT,63,319,13,40,2013-01-02T18:00:00Z
2013,1,2,1558,1600,-2,1846,1820,26,FL,620,N977AT,LGA,ATL,130,762,16,0,2013-01-02T21:00:00Z
2013,1,2,1609,1550,19,2105,2050,15,AA,1635,N5DNAA,JFK,SJU,190,1598,15,50,2013-01-02T20:00:00Z
2013,1,2,1613,1620,-7,1808,1750,18,MQ,4622,N535MQ,LGA,BNA,136,764,16,20,2013-01-02T21:00:00Z
2013,1,2,1632,1630,2,1838,1835,3,WN,864,N450WN,LGA,STL,152,888,16,30,2013-01-02T21:00:00Z
2013,1,2,1728,1729,-1,2054,2048,6,UA,618,N804UA,EWR,DFW,248,1372,17,29,2013-01-02T22:00:00Z
2013,1,2,1749,1800,-11,1904,1917,-13,B6,1016,N206JB,JFK,BOS,43,187,18,0,2013-01-02T23:00:00Z
2013,1,2,1750,1755,-5,1934,1925,9,WN,1186,N8316H,LGA,MDW,121,725,17,55,2013-01-02T22:00:00Z
2013,1,2,1751,1450,181,2041,1755,166,AA,1813,N5FFAA,JFK,MCO,149,944,14,50,2013-01-02T19:00:00Z
2013,1,2,1753,1700,53,2052,2014,38,B6,15,N339JB,JFK,FLL,159,1069,17,0,2013-01-02T22:00:00Z
2013,1,2,1757,1800,-3,2057,2110,-13,B6,989,N597JB,JFK,FLL,160,1069,18,0,2013-01-02T23:00:00Z
2013,1,2,1803,1810,-7,2005,2027,-22,DL,2019,N927DA,LGA,MSP,144,1020,18,10,2013-01-02T23:00:00Z
2013,1,2,1810,1730,40,2145,2110,35,B6,179,N809JB,JFK,PHX,299,2153,17,30,2013-01-02T22:00:00Z
2013,1,2,1831,1829,2,2104,2056,8,UA,1462,N24729,EWR,DEN,238,1605,18,29,2013-01-02T23:00:00Z
2013,1,2,1845,1645,120,2137,1859,158,9E,3983,N8412F,EWR,CVG,131,569,16,45,2013-01-02T21:00:00Z
2013,1,2,1856,1900,-4,2250,2238,12,DL,87,N703TW,JFK,LAX,371,2475,19,0,2013-01-03T00:00:00Z
2013,1,2,1918,1925,-7,2200,2205,-5,DL,1715,N335NB,LGA,MSY,197,1183,19,25,2013-01-03T00:00:00Z
2013,1,2,1919,1920,-1,2315,2319,-4,DL,541,N3750D,JFK,PHX,312,2153,19,20,2013-01-03T00:00:00Z
2013,1,2,1929,1930,-1,2236,2243,-7,DL,2370,N342NB,LGA,PBI,154,1035,19,30,2013-01-03T00:00:00Z
2013,1,2,2026,2025,1,2329,2337,-8,UA,1482,N54241,EWR,DFW,221,1372,20,25,2013-01-03T01:00:00Z
2013,1,2,2031,2035,-4,2353,2342,11,B6,629,N273JB,JFK,HOU,244,1428,20,35,2013-01-03T01:00:00Z
2013,1,2,2111,2050,21,2211,2204,7,UA,1108,N13248,EWR,BOS,41,200,20,50,2013-01-03T01:00:00Z
2013,1,2,2115,1837,158,2322,2045,157,EV,4125,N41104,EWR,GRR,113,605,18,37,2013-01-02T23:00:00Z
2013,1,2,2351,2359,-8,427,445,-18,B6,739,N657JB,JFK,PSE,195,1617,23,59,2013-01-03T04:00:00Z
2013,1,2,NA,1540,NA,NA,1747,NA,EV,4352,N10575,EWR,CVG,NA,569,15,40,2013-01-02T20:00:00Z
2013,1,2,NA,1330,NA,NA,1640,NA,AA,753,N3FBAA,LGA,DFW,NA,1389,13,30,2013-01-02T18:00:00Z
2013,1,3,600,600,0,736,745,-9,AA,301,N3ALAA,LGA,ORD,132,733,6,0,2013-01-03T11:00:00Z
2013,1,3,633,630,3,752,740,12,WN,4646,N447WN,LGA,BWI,43,185,6,30,2013-01-03T11:00:00Z
2013,1,3,637,636,1,827,808,19,EV,3839,N14916,EWR,BNA,154,748,6,36,2013-01-03T11:00:00Z
2013,1,3,637,640,-3,733,749,-16,B6,1002,N809JB,JFK,BOS,37,187,6,40,2013-01-03T11:00:00Z
2013,1,3,654,700,-6,1005,952,13,DL,2285,N324NB,LGA,MCO,158,950,7,0,2013-01-03T12:00:00Z
2013,1,3,656,700,-4,959,1034,-35,DL,763,N624AG,JFK,LAX,319,2475,7,0,2013-01-03T12:00:00Z
2013,1,3,701,659,2,903,859,4,EV,4246,N13550,EWR,DTW,95,488,6,59,2013-01-03T11:00:00Z
2013,1,3,701,705,-4,946,1034,-48,UA,1455,N13750,EWR,SNA,326,2434,7,5,2013-01-03T12:00:00Z
2013,1,3,704,636,28,959,945,14,UA,1701,N77510,EWR,FLL,167,1065,6,36,2013-01-03T11:00:00Z
2013,1,3,704,700,4,1036,1025,11,WN,20,N7740A,EWR,HOU,246,1411,7,0,2013-01-03T12:00:00Z
2013,1,3,706,705,1,1013,1001,12,UA,1524,N38727,EWR,MCO,158,937,7,5,2013-01-03T12:00:00Z
2013,1,3,715,607,68,951,819,92,EV,4559,N18557,EWR,CVG,122,569,6,7,2013-01-03T11:00:00Z
2013,1,3,722,720,2,1004,1023,-19,UA,1724,N37255,EWR,PBI,147,1023,7,20,2013-01-03T12:00:00Z
2013,1,3,728,730,-2,1038,1115,-37,VX,11,N836VA,JFK,SFO,333,2586,7,30,2013-01-03T12:00:00Z
2013,1,3,729,730,-1,1000,1004,-4,DL,807,N316NB,EWR,ATL,132,746,7,30,2013-01-03T12:00:00Z
2013,1,3,730,730,0,1014,1100,-46,AA,33,N336AA,JFK,LAX,313,2475,7,30,2013-01-03T12:00:00Z
2013,1,3,737,730,7,1106,1041,25,UA,482,N563UA,LGA,IAH,246,1416,7,30,2013-01-03T12:00:00Z
2013,1,3,749,755,-6,959,1012,-13,9E,4023,N8416B,EWR,CVG,113,569,7,55,2013-01-03T12:00:00Z
2013,1,3,758,759,-1,1114,1124,-10,UA,397,N554UA,JFK,SFO,337,2586,7,59,2013-01-03T12:00:00Z
2013,1,3,759,800,-1,1137,1122,15,DL,1271,N925DL,JFK,FLL,172,1069,8,0,2013-01-03T13:00:00Z
2013,1,3,801,810,-9,940,955,-15,MQ,4406,N810MQ,JFK,RDU,79,427,8,10,2013-01-03T13:00:00Z
2013,1,3,806,810,-4,907,925,-18,AA,1838,N3GEAA,JFK,BOS,34,187,8,10,2013-01-03T13:00:00Z
2013,1,3,811,810,1,1053,1042,11,DL,269,N319NB,JFK,ATL,134,760,8,10,2013-01-03T13:00:00Z
2013,1,3,828,830,-2,1311,1335,-24,DL,301,N637DL,JFK,SJU,196,1598,8,30,2013-01-03T13:00:00Z
2013,1,3,830,825,5,1028,1029,-1,EV,4412,N21144,EWR,MYR,100,550,8,25,2013-01-03T13:00:00Z
2013,1,3,837,827,10,1113,1105,8,B6,611,N184JB,JFK,JAX,140,828,8,27,2013-01-03T13:00:00Z
2013,1,3,837,835,2,1150,1215,-25,UA,1517,N77261,EWR,SFO,324,2565,8,35,2013-01-03T13:00:00Z
2013,1,3,839,840,-1,939,959,-20,UA,1268,N12225,EWR,BOS,39,200,8,40,2013-01-03T13:00:00Z
2013,1,3,846,840,6,1115,1143,-28,UA,1626,N26215,EWR,SAN,306,2425,8,40,2013-01-03T13:00:00Z
2013,1,3,853,855,-2,1120,1104,16,9E,3353,N922XJ,JFK,DTW,97,509,8,55,2013-01-03T13:00:00Z
2013,1,3,855,900,-5,1157,1227,-30,DL,120,N711ZX,JFK,LAX,327,2475,9,0,2013-01-03T14:00:00Z
2013,1,3,904,905,-1,1244,1226,18,DL,2379,N334NB,LGA,FLL,177,1076,9,5,2013-01-03T14:00:00Z
2013,1,3,905,905,0,1252,1229,23,B6,1061,N203JB,JFK,AUS,266,1521,9,5,2013-01-03T14:00:00Z
2013,1,3,909,700,129,1103,850,133,AA,305,N201AA,LGA,ORD,138,733,7,0,2013-01-03T12:00:00Z
2013,1,3,910,910,0,1024,1027,-3,B6,56,N198JB,JFK,BTV,45,266,9,10,2013-01-03T14:00:00Z
2013,1,3,1000,1005,-5,1215,1303,-48,DL,1529,N375DA,JFK,LAS,288,2248,10,5,2013-01-03T15:00:00Z
2013,1,3,1002,1000,2,1237,1321,-44,UA,499,N430UA,EWR,SEA,317,2402,10,0,2013-01-03T15:00:00Z
2013,1,3,1017,1015,2,1207,1210,-3,US,1103,N561UW,EWR,CLT,92,529,10,15,2013-01-03T15:00:00Z
