year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,1,1056,1059,-3,1203,1209,-6,EV,4479,N11544,EWR,PWM,51,284,10,59,2013-01-01T15:00:00Z
2013,1,1,1113,1115,-2,1318,1315,3,DL,1031,N320NB,LGA,DTW,104,502,11,15,2013-01-01T16:00:00Z
2013,1,1,1143,1145,-2,1512,1507,5,UA,1010,N39726,EWR,SNA,371,2434,11,45,2013-01-01T16:00:00Z
2013,1,1,1203,1200,3,1519,1545,-26,VX,25,N843VA,JFK,SFO,353,2586,12,0,2013-01-01T17:00:00Z
2013,1,1,1240,1245,-5,1554,1600,-6,AA,2253,N3BUAA,LGA,MIA,156,1096,12,45,2013-01-01T17:00:00Z
2013,1,1,1252,1245,7,1624,1550,34,AA,745,N3FTAA,LGA,DFW,243,1389,12,45,2013-01-01T17:00:00Z
2013,1,1,1255,1259,-4,1501,1502,-1,US,1459,N540UW,LGA,CLT,100,544,12,59,2013-01-01T17:00:00Z
2013,1,1,1257,1258,-1,1601,1610,-9,B6,209,N793JB,JFK,LGB,346,2465,12,58,2013-01-01T17:00:00Z
2013,1,1,1302,1300,2,1553,1601,-8,UA,1435,N78511,EWR,MIA,158,1085,13,0,2013-01-01T18:00:00Z
2013,1,1,1304,1227,37,1518,1422,56,EV,4640,N19966,EWR,DAY,107,533,12,27,2013-01-01T17:00:00Z
2013,1,1,1305,1315,-10,1523,1520,3,MQ,4564,N725MQ,LGA,DTW,102,502,13,15,2013-01-01T18:00:00Z
2013,1,1,1339,1335,4,1654,1631,23,B6,431,N510JB,LGA,SRQ,170,1047,13,35,2013-01-01T18:00:00Z
2013,1,1,1354,1359,-5,1452,1514,-22,DL,2068,N344NB,JFK,BOS,37,187,13,59,2013-01-01T18:00:00Z
2013,1,1,1356,1259,57,1538,1438,60,UA,32,N17128,EWR,ORD,135,719,12,59,2013-01-01T17:00:00Z
2013,1,1,1416,1411,5,1603,1549,14,UA,683,N456UA,EWR,ORD,136,719,14,11,2013-01-01T19:00:00Z
2013,1,1,1421,1355,26,1735,1709,26,B6,83,N503JB,JFK,SEA,349,2422,13,55,2013-01-01T18:00:00Z
2013,1,1,1430,1359,31,1718,1652,26,UA,278,N563UA,EWR,PBI,149,1023,13,59,2013-01-01T18:00:00Z
2013,1,1,1431,1429,2,1727,1722,5,B6,1161,N562JB,LGA,PBI,151,1035,14,29,2013-01-01T19:00:00Z
2013,1,1,1442,1450,-8,1728,1755,-27,AA,1813,N5FMAA,JFK,MCO,141,944,14,50,2013-01-01T19:00:00Z
2013,1,1,1445,1445,0,1729,1710,19,MQ,4669,N532MQ,LGA,ATL,129,762,14,45,2013-01-01T19:00:00Z
2013,1,1,1449,1450,-1,1651,1640,11,MQ,4403,N853MQ,JFK,RDU,78,427,14,50,2013-01-01T19:00:00Z
2013,1,1,1454,1500,-6,1815,1837,-22,DL,1467,N702TW,JFK,LAX,340,2475,15,0,2013-01-01T20:00:00Z
2013,1,1,1505,1310,115,1638,1431,127,EV,4497,N17984,EWR,RIC,63,277,13,10,2013-01-01T18:00:00Z
2013,1,1,1505,1510,-5,1654,1655,-1,MQ,4447,N734MQ,LGA,RDU,82,431,15,10,2013-01-01T20:00:00Z
2013,1,1,1521,1515,6,1830,1823,7,DL,507,N378NW,LGA,MCO,145,950,15,15,2013-01-01T20:00:00Z
2013,1,1,1522,1530,-8,1731,1725,6,MQ,4146,N902MQ,JFK,CMH,98,483,15,30,2013-01-01T20:00:00Z
2013,1,1,1526,1530,-4,1714,1650,24,WN,4105,N280WN,EWR,MDW,141,711,15,30,2013-01-01T20:00:00Z
2013,1,1,1534,1530,4,1755,1735,20,EV,4093,N17115,EWR,GRR,120,605,15,30,2013-01-01T20:00:00Z
2013,1,1,1543,1543,0,1731,1733,-2,UA,636,N413UA,LGA,CLE,88,419,15,43,2013-01-01T20:00:00Z
2013,1,1,1556,1600,-4,1737,1739,-2,EV,5163,N761ND,LGA,PIT,69,335,16,0,2013-01-01T21:00:00Z
2013,1,1,1601,1601,0,1750,1735,15,UA,702,N484UA,EWR,ORD,141,719,16,1,2013-01-01T21:00:00Z
2013,1,1,1607,1555,12,1735,1715,20,B6,12,N184JB,JFK,SYR,58,209,15,55,2013-01-01T20:00:00Z
2013,1,1,1615,1602,13,1748,1728,20,EV,4406,N36915,EWR,PIT,73,319,16,2,2013-01-01T21:00:00Z
2013,1,1,1626,1630,-4,2007,1952,15,B6,675,N804JB,JFK,LAX,370,2475,16,30,2013-01-01T21:00:00Z
2013,1,1,1635,1630,5,1830,1810,20,UA,162,N16701,EWR,CLE,84,404,16,30,2013-01-01T21:00:00Z
2013,1,1,1654,1700,-6,2020,2034,-14,DL,706,N320NB,JFK,AUS,251,1521,17,0,2013-01-01T22:00:00Z
2013,1,1,1712,1719,-7,1939,1958,-19,UA,509,N569UA,LGA,DEN,241,1620,17,19,2013-01-01T22:00:00Z
2013,1,1,1725,1720,5,2045,2021,24,UA,1712,N17122,EWR,IAH,235,1400,17,20,2013-01-01T22:00:00Z
2013,1,1,1730,1730,0,2126,2110,16,B6,179,N618JB,JFK,PHX,323,2153,17,30,2013-01-01T22:00:00Z
2013,1,1,1738,1745,-7,2030,2042,-12,B6,547,N508JB,EWR,PBI,147,1023,17,45,2013-01-01T22:00:00Z
2013,1,1,1758,1800,-2,2105,2110,-5,B6,989,N663JB,JFK,FLL,152,1069,18,0,2013-01-01T23:00:00Z
2013,1,1,1806,1810,-4,2002,1945,17,MQ,4484,N711MQ,LGA,BNA,152,764,18,10,2013-01-01T23:00:00Z
2013,1,1,1820,1820,0,2216,2150,26,AA,119,N3FMAA,EWR,LAX,366,2454,18,20,2013-01-01T23:00:00Z
2013,1,1,1825,1829,-4,2056,2053,3,9E,3286,N906XJ,JFK,DTW,107,509,18,29,2013-01-01T23:00:00Z
2013,1,1,1825,1829,-4,2046,2032,14,US,1973,N460UW,EWR,CLT,106,529,18,29,2013-01-01T23:00:00Z
2013,1,1,1846,1745,61,2147,2055,52,AA,785,N3ESAA,LGA,DFW,223,1389,17,45,2013-01-01T22:00:00Z
2013,1,1,1905,1900,5,2311,2301,10,DL,853,N727TW,JFK,SFO,361,2586,19,0,2013-01-02T00:00:00Z
2013,1,1,2008,1855,73,2223,2100,83,MQ,4649,N527MQ,LGA,MSP,163,1020,18,55,2013-01-01T23:00:00Z
2013,1,1,2013,2015,-2,2120,2130,-10,AA,1762,N3BNAA,JFK,BOS,35,187,20,15,2013-01-02T01:00:00Z
2013,1,1,2015,2005,10,2149,2144,5,9E,3320,N931XJ,JFK,BUF,62,301,20,5,2013-01-02T01:00:00Z
2013,1,1,2025,2030,-5,2334,2348,-14,DL,1318,N3740C,JFK,FLL,157,1069,20,30,2013-01-02T01:00:00Z
2013,1,1,2030,2030,0,2132,2139,-7,EV,4660,N14203,EWR,MHT,33,209,20,30,2013-01-02T01:00:00Z
2013,1,1,2057,2100,-3,2237,2220,17,MQ,3744,N521MQ,EWR,ORD,133,719,21,0,2013-01-02T02:00:00Z
2013,1,1,2224,2200,24,2324,2316,8,EV,4206,N16561,EWR,PWM,47,284,22,0,2013-01-02T03:00:00Z
2013,1,1,2353,2359,-6,418,442,-24,B6,707,N794JB,JFK,SJU,185,1598,23,59,2013-01-02T04:00:00Z
2013,1,1,2356,2359,-3,425,437,-12,B6,727,N588JB,JFK,BQN,186,1576,23,59,2013-01-02T04:00:00Z
2013,1,2,536,529,7,840,828,12,UA,407,N493UA,LGA,IAH,231,1416,5,29,2013-01-02T10:00:00Z
2013,1,2,554,600,-6,909,858,11,B6,371,N805JB,LGA,FLL,159,1076,6,0,2013-01-02T11:00:00Z
2013,1,2,555,600,-5,856,856,0,B6,71,N806JB,JFK,TPA,158,1005,6,0,2013-01-02T11:00:00Z
2013,1,2,556,600,-4,837,837,0,DL,461,N618DL,LGA,ATL,128,762,6,0,2013-01-02T11:00:00Z
2013,1,2,605,600,5,851,935,-44,UA,421,N832UA,EWR,SFO,329,2565,6,0,2013-01-02T11:00:00Z
2013,1,2,612,600,12,901,850,11,B6,343,N579JB,EWR,PBI,146,1023,6,0,2013-01-02T11:00:00Z
2013,1,2,634,630,4,806,810,-4,AA,303,N3DYAA,LGA,ORD,123,733,6,30,2013-01-02T11:00:00Z
2013,1,2,640,640,0,732,749,-17,B6,1002,N807JB,JFK,BOS,34,187,6,40,2013-01-02T11:00:00Z
2013,1,2,654,700,-6,946,1045,-59,DL,1865,N711ZX,JFK,SFO,323,2586,7,0,2013-01-02T12:00:00Z
2013,1,2,655,659,-4,955,959,-4,AA,1815,N5EUAA,JFK,MCO,144,944,6,59,2013-01-02T11:00:00Z
2013,1,2,655,700,-5,1005,1009,-4,DL,1383,N378NW,LGA,PBI,162,1035,7,0,2013-01-02T12:00:00Z
2013,1,2,712,700,12,945,941,4,DL,1547,N541US,LGA,ATL,125,762,7,0,2013-01-02T12:00:00Z
2013,1,2,722,725,-3,949,1030,-41,AS,11,N592AS,EWR,SEA,314,2402,7,25,2013-01-02T12:00:00Z
2013,1,2,739,745,-6,1116,1125,-9,AA,59,N325AA,JFK,SFO,353,2586,7,45,2013-01-02T12:00:00Z
2013,1,2,754,635,79,900,745,75,EV,4241,N22909,EWR,DCA,46,199,6,35,2013-01-02T11:00:00Z
2013,1,2,757,759,-2,1018,959,19,US,1733,N537UW,LGA,CLT,106,544,7,59,2013-01-02T12:00:00Z
2013,1,2,817,630,107,1107,845,142,EV,4235,N16546,EWR,IND,132,645,6,30,2013-01-02T11:00:00Z
2013,1,2,817,810,7,931,925,6,AA,1838,N3BYAA,JFK,BOS,37,187,8,10,2013-01-02T13:00:00Z
2013,1,2,822,823,-1,1206,1135,31,UA,1218,N39728,EWR,DFW,259,1372,8,23,2013-01-02T13:00:00Z
2013,1,2,822,823,-1,1142,1143,-1,UA,1067,N73259,EWR,LAX,343,2454,8,23,2013-01-02T13:00:00Z
2013,1,2,828,835,-7,952,1007,-15,9E,3383,N901XJ,JFK,DCA,42,213,8,35,2013-01-02T13:00:00Z
2013,1,2,836,840,-4,1114,1036,38,9E,4220,N841AY,JFK,RDU,87,427,8,40,2013-01-02T13:00:00Z
2013,1,2,843,845,-2,1103,1058,5,9E,3323,N918XJ,JFK,DTW,93,509,8,45,2013-01-02T13:00:00Z
2013,1,2,909,900,9,1525,1530,-5,HA,51,N380HA,JFK,HNL,638,4983,9,0,2013-01-02T14:00:00Z
2013,1,2,913,908,5,1252,1215,37,UA,493,N561UA,EWR,IAH,227,1400,9,8,2013-01-02T14:00:00Z
2013,1,2,928,825,63,1203,1024,99,US,487,N651AW,JFK,CLT,103,541,8,25,2013-01-02T13:00:00Z
2013,1,2,940,844,56,1055,1003,52,EV,4600,N14993,EWR,PWM,49,284,8,44,2013-01-02T13:00:00Z
2013,1,2,952,953,-1,1104,1110,-6,B6,600,N353JB,JFK,PWM,47,273,9,53,2013-01-02T14:00:00Z
2013,1,2,953,955,-2,1117,1122,-5,9E,4108,N812AY,JFK,ROC,59,264,9,55,2013-01-02T14:00:00Z
2013,1,2,954,1001,-7,1108,1128,-20,EV,5736,N825AS,LGA,IAD,49,229,10,1,2013-01-02T15:00:00Z
2013,1,2,1004,945,19,1251,1258,-7,B6,679,N706JB,JFK,LAX,326,2475,9,45,2013-01-02T14:00:00Z
2013,1,2,1038,1035,3,1309,1250,19,EV,4246,N15572,EWR,IND,128,645,10,35,2013-01-02T15:00:00Z
2013,1,2,1042,1050,-8,1257,1250,7,MQ,4589,N527MQ,LGA,DTW,103,502,10,50,2013-01-02T15:00:00Z
2013,1,2,1053,1100,-7,1147,1212,-25,US,2124,N945UW,LGA,BOS,34,184,11,0,2013-01-02T16:00:00Z
2013,1,2,1134,1123,11,1449,1425,24,B6,1,N506JB,JFK,FLL,175,1069,11,23,2013-01-02T16:00:00Z
2013,1,2,1145,1150,-5,1343,1345,-2,MQ,4646,N504MQ,LGA,MSP,157,1020,11,50,2013-01-02T16:00:00Z
2013,1,2,1147,1155,-8,1318,1327,-9,FL,353,N894AT,LGA,CAK,66,397,11,55,2013-01-02T16:00:00Z
2013,1,2,1152,1150,2,1452,1459,-7,DL,2185,N342NB,LGA,TPA,153,1010,11,50,2013-01-02T16:00:00Z
2013,1,2,1158,1200,-2,1441,1440,1,DL,1705,N323NB,LGA,MSY,196,1183,12,0,2013-01-02T17:00:00Z
2013,1,2,1216,1220,-4,1520,1531,-11,B6,673,N796JB,JFK,LAX,337,2475,12,20,2013-01-02T17:00:00Z
2013,1,2,1220,1218,2,1521,1529,-8,UA,391,N586UA,EWR,SFO,316,2565,12,18,2013-01-02T17:00:00Z
2013,1,2,1255,1259,-4,1501,1502,-1,US,1459,N185UW,LGA,CLT,104,544,12,59,2013-01-02T17:00:00Z
2013,1,2,1256,1300,-4,1526,1518,8,DL,1869,N334NB,LGA,CVG,110,585,13,0,2013-01-02T18:00:00Z
2013,1,2,1332,904,268,1616,1128,288,EV,4364,N41104,EWR,MCI,203,1092,9,4,2013-01-02T14:00:00Z
2013,1,2,1341,1320,21,1548,1504,44,EV,3832,N12996,EWR,STL,174,872,13,20,2013-01-02T18:00:00Z
2013,1,2,1352,1310,42,1509,1431,38,EV,4497,N14920,EWR,RIC,61,277,13,10,2013-01-02T18:00:00Z
2013,1,2,1405,1411,-6,1634,1640,-6,FL,349,N926AT,LGA,ATL,124,762,14,11,2013-01-02T19:00:00Z
2013,1,2,1431,1345,46,1821,1730,51,WN,4859,N7738A,EWR,PHX,330,2133,13,45,2013-01-02T18:00:00Z
2013,1,2,1438,1429,9,1733,1722,11,B6,1161,N625JB,LGA,PBI,148,1035,14,29,2013-01-02T19:00:00Z
2013,1,2,1457,1459,-2,1628,1645,-17,B6,1053,N178JB,JFK,PIT,71,340,14,59,2013-01-02T19:00:00Z
2013,1,2,1524,1530,-6,1658,1655,3,9E,3369,N915XJ,JFK,BWI,41,184,15,30,2013-01-02T20:00:00Z
2013,1,2,1525,1525,0,1652,1655,-3,MQ,3823,N516MQ,JFK,DCA,59,213,15,25,2013-01-02T20:00:00Z
2013,1,2,1527,1450,37,1726,1640,46,MQ,4403,N810MQ,JFK,RDU,85,427,14,50,2013-01-02T19:00:00Z
2013,1,2,1541,1545,-4,1856,1850,6,DL,507,N335NW,LGA,MCO,152,950,15,45,2013-01-02T20:00:00Z
2013,1,2,1543,1544,-1,1743,1734,9,UA,317,N452UA,LGA,CLE,79,419,15,44,2013-01-02T20:00:00Z
2013,1,2,1545,1503,42,1853,1818,35,UA,379,N451UA,EWR,RSW,166,1068,15,3,2013-01-02T20:00:00Z
2013,1,2,1550,1545,5,1905,1913,-8,DL,1283,N3764D,JFK,SAN,331,2446,15,45,2013-01-02T20:00:00Z
2013,1,2,1600,1501,59,1800,1651,69,EV,5675,N16976,EWR,CMH,92,463,15,1,2013-01-02T20:00:00Z
2013,1,2,1602,1605,-3,1826,1818,8,DL,1473,N336NB,LGA,MEM,168,963,16,5,2013-01-02T21:00:00Z
2013,1,2,1604,1555,9,1735,1715,20,B6,12,N273JB,JFK,SYR,48,209,15,55,2013-01-02T20:00:00Z
2013,1,2,1605,1559,6,1851,1841,10,DL,847,N956DL,LGA,ATL,126,762,15,59,2013-01-02T20:00:00Z
2013,1,2,1612,1615,-3,1835,1819,16,9E,3392,N934XJ,JFK,RDU,83,427,16,15,2013-01-02T21:00:00Z
2013,1,2,1616,1610,6,1839,1840,-1,WN,2305,N941WN,EWR,DEN,246,1605,16,10,2013-01-02T21:00:00Z
2013,1,2,1617,1610,7,1820,1800,20,AA,341,N437AA,LGA,ORD,129,733,16,10,2013-01-02T21:00:00Z
2013,1,2,1618,1620,-2,1931,1922,9,UA,1178,N14115,EWR,IAH,220,1400,16,20,2013-01-02T21:00:00Z
2013,1,2,1627,1630,-3,1927,1952,-25,B6,675,N779JB,JFK,LAX,321,2475,16,30,2013-01-02T21:00:00Z
2013,1,2,1634,1615,19,1952,1951,1,DL,161,N922DL,JFK,MIA,157,1089,16,15,2013-01-02T21:00:00Z
2013,1,2,1652,1652,0,2039,2030,9,UA,1078,N75426,EWR,SAT,260,1569,16,52,2013-01-02T21:00:00Z
2013,1,2,1653,1639,14,1759,1755,4,B6,1176,N292JB,EWR,BOS,38,200,16,39,2013-01-02T21:00:00Z
2013,1,2,1703,1700,3,1845,1840,5,UA,627,N830UA,LGA,ORD,138,733,17,0,2013-01-02T22:00:00Z
2013,1,2,1715,1720,-5,2007,2025,-18,B6,163,N556JB,JFK,TPA,155,1005,17,20,2013-01-02T22:00:00Z
2013,1,2,1720,1730,-10,1959,1959,0,FL,623,N936AT,LGA,ATL,130,762,17,30,2013-01-02T22:00:00Z
2013,1,2,1727,1729,-2,2031,2049,-18,AA,543,N371AA,JFK,MIA,156,1089,17,29,2013-01-02T22:00:00Z
2013,1,2,1727,1720,7,2042,2040,2,UA,784,N438UA,EWR,PDX,351,2434,17,20,2013-01-02T22:00:00Z
2013,1,2,1729,1720,9,2040,2021,19,UA,1125,N34131,EWR,IAH,226,1400,17,20,2013-01-02T22:00:00Z
2013,1,2,1740,1727,13,1950,1935,15,EV,4382,N15910,EWR,DTW,102,488,17,27,2013-01-02T22:00:00Z
2013,1,2,1746,1621,85,1835,1724,71,EV,3260,N14153,EWR,ALB,31,143,16,21,2013-01-02T21:00:00Z
2013,1,2,1746,1750,-4,2043,2115,-32,UA,535,N512UA,JFK,LAX,325,2475,17,50,2013-01-02T22:00:00Z
2013,1,2,1827,1829,-2,2035,2032,3,US,1973,N449US,EWR,CLT,99,529,18,29,2013-01-02T23:00:00Z
2013,1,2,1828,1828,0,2153,2144,9,UA,1075,N12216,EWR,SNA,350,2434,18,28,2013-01-02T23:00:00Z
2013,1,2,1829,1722,67,1940,1823,77,EV,4151,N15986,EWR,BWI,35,169,17,22,2013-01-02T22:00:00Z
2013,1,2,1831,1815,16,2130,2151,-21,B6,173,N729JB,JFK,SJC,323,2569,18,15,2013-01-02T23:00:00Z
2013,1,2,1835,1830,5,2145,2205,-20,AA,269,N3BAAA,JFK,SEA,337,2422,18,30,2013-01-02T23:00:00Z
2013,1,2,1852,1900,-8,2119,2129,-10,FL,645,N971AT,LGA,ATL,129,762,19,0,2013-01-03T00:00:00Z
2013,1,2,1853,1900,-7,1959,2018,-19,US,2187,N957UW,LGA,DCA,48,214,19,0,2013-01-03T00:00:00Z
2013,1,2,1921,1909,12,2143,2115,28,EV,4543,N34110,EWR,DSM,180,1017,19,9,2013-01-03T00:00:00Z
2013,1,2,1954,2000,-6,2241,2216,25,9E,4033,N8516C,LGA,TYS,121,647,20,0,2013-01-03T01:00:00Z
2013,1,2,2007,1950,17,2121,2100,21,EV,4312,N13969,EWR,DCA,48,199,19,50,2013-01-03T00:00:00Z
2013,1,2,2025,2030,-5,2305,2258,7,B6,115,N353JB,JFK,MSY,198,1182,20,30,2013-01-03T01:00:00Z
2013,1,2,2028,2004,24,2202,2133,29,EV,4224,N14105,EWR,MKE,131,725,20,4,2013-01-03T01:00:00Z
2013,1,2,2041,2045,-4,2210,2225,-15,AA,371,N487AA,LGA,ORD,126,733,20,45,2013-01-03T01:00:00Z
2013,1,2,2100,2100,0,36,31,5,DL,2363,N711ZX,JFK,LAX,367,2475,21,0,2013-01-03T02:00:00Z
2013,1,2,2101,2035,26,7,2340,27,UA,834,N454UA,EWR,IAH,223,1400,20,35,2013-01-03T01:00:00Z
2013,1,2,2131,1512,379,2340,1741,359,UA,488,N593UA,LGA,DEN,228,1620,15,12,2013-01-02T20:00:00Z
2013,1,2,2134,2135,-1,36,50,-14,AA,185,N322AA,JFK,LAX,340,2475,21,35,2013-01-03T02:00:00Z
2013,1,2,2141,2145,-4,2301,2311,-10,B6,104,N304JB,JFK,BUF,63,301,21,45,2013-01-03T02:00:00Z
2013,1,2,2142,2145,-3,32,37,-5,B6,35,N519JB,JFK,PBI,151,1028,21,45,2013-01-03T02:00:00Z
2013,1,2,2150,2005,105,2255,2126,89,9E,4091,N8976E,JFK,BWI,39,184,20,5,2013-01-03T01:00:00Z
2013,1,2,2225,2229,-4,300,315,-15,B6,713,N639JB,JFK,SJU,191,1598,22,29,2013-01-03T03:00:00Z
2013,1,2,2313,2125,108,20,2240,100,MQ,4449,N810MQ,JFK,DCA,50,213,21,25,2013-01-03T02:00:00Z
2013,1,3,50,2145,185,203,2311,172,B6,104,N329JB,JFK,BUF,58,301,21,45,2013-01-04T02:00:00Z
2013,1,3,556,605,-9,756,805,-9,MQ,4401,N722MQ,LGA,DTW,100,502,6,5,2013-01-03T11:00:00Z
2013,1,3,559,600,-1,802,802,0,DL,1318,N371NB,EWR,DTW,99,488,6,0,2013-01-03T11:00:00Z
2013,1,3,606,610,-4,915,915,0,AA,1837,N3FYAA,LGA,MIA,167,1096,6,10,2013-01-03T11:00:00Z
2013,1,3,606,610,-4,953,921,32,B6,135,N536JB,JFK,RSW,188,1074,6,10,2013-01-03T11:00:00Z
2013,1,3,626,630,-4,835,833,2,US,1019,N438US,EWR,CLT,99,529,6,30,2013-01-03T11:00:00Z
2013,1,3,629,630,-1,843,830,13,MQ,4576,N535MQ,LGA,CLT,98,544,6,30,2013-01-03T11:00:00Z
2013,1,3,638,650,-12,802,825,-23,EV,5259,N612QX,LGA,BUF,56,292,6,50,2013-01-03T11:00:00Z
2013,1,3,655,700,-5,1023,1019,4,DL,2003,N926DL,LGA,MIA,168,1096,7,0,2013-01-03T12:00:00Z
2013,1,3,658,700,-2,1004,1014,-10,DL,1879,N348NW,LGA,FLL,164,1076,7,0,2013-01-03T12:00:00Z
2013,1,3,658,700,-2,938,1025,-47,VX,399,N638VA,JFK,LAX,316,2475,7,0,2013-01-03T12:00:00Z
2013,1,3,704,655,9,954,921,33,B6,117,N296JB,JFK,MSY,204,1182,6,55,2013-01-03T11:00:00Z
2013,1,3,740,745,-5,1024,1021,3,EV,4106,N17108,EWR,ATL,133,746,7,45,2013-01-03T12:00:00Z
2013,1,3,740,740,0,1034,1044,-10,UA,759,N470UA,EWR,TPA,158,997,7,40,2013-01-03T12:00:00Z
2013,1,3,758,759,-1,1107,1113,-6,UA,505,N480UA,EWR,DFW,223,1372,7,59,2013-01-03T12:00:00Z
2013,1,3,800,759,1,1024,959,25,US,1733,N196UW,LGA,CLT,103,544,7,59,2013-01-03T12:00:00Z
2013,1,3,808,810,-2,1126,1116,10,DL,1959,N915DE,JFK,MCO,157,944,8,10,2013-01-03T13:00:00Z
2013,1,3,810,810,0,953,948,5,B6,1051,N206JB,JFK,PIT,77,340,8,10,2013-01-03T13:00:00Z
2013,1,3,810,817,-7,1137,1127,10,DL,1109,N349NW,LGA,TPA,183,1010,8,17,2013-01-03T13:00:00Z
2013,1,3,831,835,-4,1116,1105,11,MQ,4610,N518MQ,LGA,ATL,129,762,8,35,2013-01-03T13:00:00Z
2013,1,3,832,834,-2,1022,1024,-2,EV,4548,N12996,EWR,RDU,83,416,8,34,2013-01-03T13:00:00Z
2013,1,3,835,835,0,957,1000,-3,WN,1170,N249WN,EWR,MDW,118,711,8,35,2013-01-03T13:00:00Z
2013,1,3,837,820,17,1114,1129,-15,B6,181,N585JB,JFK,SAN,316,2446,8,20,2013-01-03T13:00:00Z
2013,1,3,843,850,-7,1040,1035,5,MQ,4558,N734MQ,LGA,CLE,81,419,8,50,2013-01-03T13:00:00Z
2013,1,3,851,827,24,1007,953,14,EV,4406,N12567,EWR,PWM,50,284,8,27,2013-01-03T13:00:00Z
2013,1,3,859,820,39,1011,939,32,9E,4051,N8611A,JFK,BWI,41,184,8,20,2013-01-03T13:00:00Z
2013,1,3,911,906,5,1242,1216,26,UA,634,N444UA,EWR,PBI,173,1023,9,6,2013-01-03T14:00:00Z
2013,1,3,946,940,6,1106,1120,-14,WN,1807,N938WN,LGA,MKE,115,738,9,40,2013-01-03T14:00:00Z
2013,1,3,950,840,70,1142,1030,72,MQ,4521,N713MQ,LGA,RDU,84,431,8,40,2013-01-03T13:00:00Z
2013,1,3,955,955,0,1246,1220,26,MQ,4654,N509MQ,LGA,ATL,133,762,9,55,2013-01-03T14:00:00Z
2013,1,3,1038,1042,-4,1154,1206,-12,EV,4694,N14972,EWR,MKE,116,725,10,42,2013-01-03T15:00:00Z
